"Time","Uplink Rx","Downlink Rx"
2026-08-20 17:20:20,17094,18508
2026-08-20 17:20:40,17094,18508
2026-08-20 17:21:00,17094,18508
2026-08-20 17:21:20,17094,18508
2026-08-20 17:21:40,17094,18508
2026-08-20 17:22:00,17094,18508
2026-08-20 17:22:20,17094,18508
2026-08-20 17:22:40,17094,18508
2026-08-20 17:23:00,17094,18508
2026-08-20 17:23:20,17095,18510
2026-08-20 17:23:40,17283,19000
2026-08-20 17:24:00,17265,19568
2026-08-20 17:24:20,17455,21746
2026-08-20 17:24:40,17728,23349
2026-08-20 17:25:00,18244,25479
2026-08-20 17:25:20,19535,30325
2026-08-20 17:25:40,20388,32626
2026-08-20 17:26:00,21127,34507
2026-08-20 17:26:20,22516,37591
2026-08-20 17:26:40,22853,38356
2026-08-20 17:27:00,23114,38870
2026-08-20 17:27:20,23177,38988
2026-08-20 17:27:40,23192,39012
2026-08-20 17:28:00,23165,38976
2026-08-20 17:28:20,23135,38949
2026-08-20 17:28:40,23149,38990
2026-08-20 17:29:00,23109,38925
2026-08-20 17:29:20,23063,38869
2026-08-20 17:29:40,23087,38913
2026-08-20 17:30:00,23099,38945
2026-08-20 17:30:20,23094,38921
2026-08-20 17:30:40,23074,38885
2026-08-20 17:31:00,23036,38819
2026-08-20 17:31:20,23055,38819
2026-08-20 17:31:40,23101,38891
2026-08-20 17:32:00,23115,38913
2026-08-20 17:32:20,23171,38990
2026-08-20 17:32:40,23138,38908
2026-08-20 17:33:00,23154,38938
2026-08-20 17:33:20,23115,38885
2026-08-20 17:33:40,23183,39018
2026-08-20 17:34:00,23368,39392
2026-08-20 17:34:20,24443,41534
2026-08-20 17:34:40,25097,42845
2026-08-20 17:35:00,25747,44141
2026-08-20 17:35:20,27066,46787
2026-08-20 17:35:40,27636,47914
2026-08-20 17:36:00,27788,48238
2026-08-20 17:36:20,27994,48645
2026-08-20 17:36:40,28086,48824
2026-08-20 17:37:00,28122,48892
2026-08-20 17:37:20,28069,48786
2026-08-20 17:37:40,28139,48908
2026-08-20 17:38:00,28174,48993
2026-08-20 17:38:20,28065,48787
2026-08-20 17:38:40,27986,48624
2026-08-20 17:39:00,27937,48526
2026-08-20 17:39:20,28040,48760
2026-08-20 17:39:40,27973,48628
2026-08-20 17:40:00,27917,48508
2026-08-20 17:40:20,28039,48738
2026-08-20 17:40:40,28160,48967
2026-08-20 17:41:00,28118,48884
2026-08-20 17:41:20,28170,48958
2026-08-20 17:41:40,28110,48840
2026-08-20 17:42:00,28270,49153
2026-08-20 17:42:20,28135,48877
2026-08-20 17:42:40,28169,48923
2026-08-20 17:43:00,28238,49069
2026-08-20 17:43:20,28305,49192
2026-08-20 17:43:40,28172,48939
2026-08-20 17:44:00,28129,48781
2026-08-20 17:44:20,28180,47879
2026-08-20 17:44:40,28429,46987
2026-08-20 17:45:00,28849,46161
2026-08-20 17:45:20,29824,44332
2026-08-20 17:45:40,30419,43649
2026-08-20 17:46:00,31031,43156
2026-08-20 17:46:20,32475,43794
2026-08-20 17:46:40,31985,42964
2026-08-20 17:47:00,32113,43086
2026-08-20 17:47:20,32224,43281
2026-08-20 17:47:40,32238,43301
2026-08-20 17:48:00,32302,43401
2026-08-20 17:48:20,32298,43409
2026-08-20 17:48:40,32254,43340
2026-08-20 17:49:00,32307,43412
2026-08-20 17:49:20,32369,43503
2026-08-20 17:49:40,32364,43489
2026-08-20 17:50:00,32497,43661
2026-08-20 17:50:20,32494,43647
2026-08-20 17:50:40,32378,43479
2026-08-20 17:51:00,32336,43421
2026-08-20 17:51:20,32144,43146
2026-08-20 17:51:40,31910,42826
2026-08-20 17:52:00,31836,42729
2026-08-20 17:52:20,31918,42858
2026-08-20 17:52:40,31906,42838
2026-08-20 17:53:00,31853,42761
2026-08-20 17:53:20,31859,42769
2026-08-20 17:53:40,31843,42751
2026-08-20 17:54:00,31775,42697
2026-08-20 17:54:20,32152,43252
2026-08-20 17:54:40,32637,43835
2026-08-20 17:55:00,33560,45234
2026-08-20 17:55:20,34668,45752
2026-08-20 17:55:40,34987,44872
2026-08-20 17:56:00,35382,43930
2026-08-20 17:56:20,35586,41468
2026-08-20 17:56:40,35088,39166
2026-08-20 17:57:00,34810,37549
2026-08-20 17:57:20,34860,36654
2026-08-20 17:57:40,34745,36363
2026-08-20 17:58:00,34625,36134
2026-08-20 17:58:20,34534,35927
2026-08-20 17:58:40,34501,35888
2026-08-20 17:59:00,34486,35820
2026-08-20 17:59:20,34528,35859
2026-08-20 17:59:40,34525,35848
2026-08-20 18:00:00,34465,35784
2026-08-20 18:00:20,34444,35714
2026-08-20 18:00:40,34448,35746
2026-08-20 18:01:00,34482,35802
2026-08-20 18:01:20,34451,35738
2026-08-20 18:01:40,34488,35761
2026-08-20 18:02:00,34526,35821
2026-08-20 18:02:20,34568,35883
2026-08-20 18:02:40,34561,35875
2026-08-20 18:03:00,34604,35932
2026-08-20 18:03:20,34568,35948
2026-08-20 18:03:40,34550,35912
2026-08-20 18:04:00,34508,35885
2026-08-20 18:04:20,34493,35830
2026-08-20 18:04:40,34675,36234
2026-08-20 18:05:00,34964,37186
2026-08-20 18:05:20,35631,40168
2026-08-20 18:05:40,36164,42271
2026-08-20 18:06:00,36758,44625
2026-08-20 18:06:20,37843,49438
2026-08-20 18:06:40,38236,51173
2026-08-20 18:07:00,38664,52632
2026-08-20 18:07:20,39146,54272
2026-08-20 18:07:40,39224,54575
2026-08-20 18:08:00,39263,54665
2026-08-20 18:08:20,39372,54839
2026-08-20 18:08:40,39304,54739
2026-08-20 18:09:00,39290,54722
2026-08-20 18:09:20,39226,54704
2026-08-20 18:09:40,39167,54642
2026-08-20 18:10:00,39098,54543
2026-08-20 18:10:20,39081,54494
2026-08-20 18:10:40,39010,54369
2026-08-20 18:11:00,38981,54304
2026-08-20 18:11:20,39140,54505
2026-08-20 18:11:40,39143,54527
2026-08-20 18:12:00,39093,54463
2026-08-20 18:12:20,39144,54599
2026-08-20 18:12:40,39176,54664
2026-08-20 18:13:00,39081,54524
2026-08-20 18:13:20,39200,54653
2026-08-20 18:13:40,39201,54648
2026-08-20 18:14:00,39121,54509
2026-08-20 18:14:20,39199,54617
2026-08-20 18:14:40,39263,54716
2026-08-20 18:15:00,39279,54907
2026-08-20 18:15:20,39681,56173
2026-08-20 18:15:40,39935,57058
2026-08-20 18:16:00,40182,58054
2026-08-20 18:16:20,40479,59946
2026-08-20 18:16:40,40560,60688
2026-08-20 18:17:00,40517,61123
2026-08-20 18:17:20,40507,61742
2026-08-20 18:17:40,40471,61828
2026-08-20 18:18:00,40403,61786
2026-08-20 18:18:20,40398,61783
2026-08-20 18:18:40,40401,61787
2026-08-20 18:19:00,40423,61838
2026-08-20 18:19:20,40383,61777
2026-08-20 18:19:40,40359,61738
2026-08-20 18:20:00,40382,61772
2026-08-20 18:20:20,40364,61717
2026-08-20 18:20:40,40369,61713
2026-08-20 18:21:00,40365,61702
2026-08-20 18:21:20,40345,61671
2026-08-20 18:21:40,40371,61729
2026-08-20 18:22:00,40364,61723
2026-08-20 18:22:20,40281,61601
2026-08-20 18:22:40,40281,61597
2026-08-20 18:23:00,40294,61607
2026-08-20 18:23:20,40266,61543
2026-08-20 18:23:40,40309,61608
2026-08-20 18:24:00,40354,61683
2026-08-20 18:24:20,40379,61749
2026-08-20 18:24:40,40429,61830
2026-08-20 18:25:00,40043,60915
2026-08-20 18:25:20,37901,55789
2026-08-20 18:25:40,37254,53875
2026-08-20 18:26:00,36403,51343
2026-08-20 18:26:20,34115,43993
2026-08-20 18:26:40,33363,40750
2026-08-20 18:27:00,33479,39347
2026-08-20 18:27:20,32977,35562
2026-08-20 18:27:40,32741,33961
2026-08-20 18:28:00,32765,33186
2026-08-20 18:28:20,32993,33252
2026-08-20 18:28:40,32953,33238
2026-08-20 18:29:00,32905,33187
2026-08-20 18:29:20,32792,33067
2026-08-20 18:29:40,32738,32996
2026-08-20 18:30:00,32679,32926
2026-08-20 18:30:20,32670,32864
2026-08-20 18:30:40,32656,32837
2026-08-20 18:31:00,32626,32808
2026-08-20 18:31:20,32688,32878
2026-08-20 18:31:40,32651,32845
2026-08-20 18:32:00,32628,32814
2026-08-20 18:32:20,32695,32841
2026-08-20 18:32:40,32711,32863
2026-08-20 18:33:00,32762,32911
2026-08-20 18:33:20,32787,32943
2026-08-20 18:33:40,32804,32960
2026-08-20 18:34:00,32768,32946
2026-08-20 18:34:20,32753,32954
2026-08-20 18:34:40,32714,32915
2026-08-20 18:35:00,32724,32929
2026-08-20 18:35:20,32855,33254
2026-08-20 18:35:40,33087,34105
2026-08-20 18:36:00,33356,35347
2026-08-20 18:36:20,34188,38891
2026-08-20 18:36:40,34758,41166
2026-08-20 18:37:00,35364,43674
2026-08-20 18:37:20,36264,47641
2026-08-20 18:37:40,36639,49000
2026-08-20 18:38:00,36932,50007
2026-08-20 18:38:20,37572,51490
2026-08-20 18:38:40,37724,51740
2026-08-20 18:39:00,37779,51825
2026-08-20 18:39:20,37806,51869
2026-08-20 18:39:40,37825,51900
2026-08-20 18:40:00,37622,51617
2026-08-20 18:40:20,37332,51236
2026-08-20 18:40:40,37215,51072
2026-08-20 18:41:00,37158,51005
2026-08-20 18:41:20,37255,51144
2026-08-20 18:41:40,37241,51129
2026-08-20 18:42:00,37261,51149
2026-08-20 18:42:20,37222,51102
2026-08-20 18:42:40,37238,51117
2026-08-20 18:43:00,37231,51113
2026-08-20 18:43:20,37210,51088
2026-08-20 18:43:40,37206,51074
2026-08-20 18:44:00,37253,51136
2026-08-20 18:44:20,37222,51084
2026-08-20 18:44:40,37175,51016
2026-08-20 18:45:00,37100,50911
2026-08-20 18:45:20,37002,50811
2026-08-20 18:45:40,37060,51031
2026-08-20 18:46:00,37213,51538
2026-08-20 18:46:20,37784,53265
2026-08-20 18:46:40,38026,54241
2026-08-20 18:47:00,38244,55251
2026-08-20 18:47:20,38442,56871
2026-08-20 18:47:40,38457,57374
2026-08-20 18:48:00,38376,57621
2026-08-20 18:48:20,38164,57699
2026-08-20 18:48:40,38123,57694
2026-08-20 18:49:00,38177,57777
2026-08-20 18:49:20,38160,57762
2026-08-20 18:49:40,38174,57773
2026-08-20 18:50:00,38149,57735
2026-08-20 18:50:20,38150,57733
2026-08-20 18:50:40,38122,57699
2026-08-20 18:51:00,38102,57668
2026-08-20 18:51:20,38040,57584
2026-08-20 18:51:40,38057,57608
2026-08-20 18:52:00,38056,57608
2026-08-20 18:52:20,38139,57737
2026-08-20 18:52:40,38230,57873
2026-08-20 18:53:00,38281,57956
2026-08-20 18:53:20,38248,57894
2026-08-20 18:53:40,38260,57919
2026-08-20 18:54:00,38236,57876
2026-08-20 18:54:20,38201,57817
2026-08-20 18:54:40,38207,57817
2026-08-20 18:55:00,38309,57978
2026-08-20 18:55:20,38309,57963
2026-08-20 18:55:40,38122,57478
2026-08-20 18:56:00,37224,55354
2026-08-20 18:56:20,35838,51446
2026-08-20 18:56:40,35240,49245
2026-08-20 18:57:00,34371,46171
2026-08-20 18:57:20,32523,38490
2026-08-20 18:57:40,32339,36344
2026-08-20 18:58:00,31996,34180
2026-08-20 18:58:20,30780,29250
2026-08-20 18:58:40,30500,27971
2026-08-20 18:59:00,30400,27659
2026-08-20 18:59:20,30174,27493
2026-08-20 18:59:40,30167,27491
2026-08-20 19:00:00,30128,27491
2026-08-20 19:00:20,30001,27468
2026-08-20 19:00:40,29937,27396
2026-08-20 19:01:00,29910,27400
2026-08-20 19:01:20,29832,27324
2026-08-20 19:01:40,29879,27372
2026-08-20 19:02:00,29899,27325
2026-08-20 19:02:20,29957,27325
2026-08-20 19:02:40,29943,27286
2026-08-20 19:03:00,29933,27242
2026-08-20 19:03:20,29989,27311
2026-08-20 19:03:40,29966,27329
2026-08-20 19:04:00,29956,27357
2026-08-20 19:04:20,29993,27376
2026-08-20 19:04:40,30039,27415
2026-08-20 19:05:00,30005,27354
2026-08-20 19:05:20,29976,27289
2026-08-20 19:05:40,29959,27259
2026-08-20 19:06:00,29934,27249
2026-08-20 19:06:20,30263,28374
2026-08-20 19:06:40,30644,29765
2026-08-20 19:07:00,31072,31540
2026-08-20 19:07:20,32249,36118
2026-08-20 19:07:40,33027,38938
2026-08-20 19:08:00,33655,41456
2026-08-20 19:08:20,34433,44730
2026-08-20 19:08:40,34660,45637
2026-08-20 19:09:00,34840,46295
2026-08-20 19:09:20,34836,46505
2026-08-20 19:09:40,34777,46408
2026-08-20 19:10:00,34763,46363
2026-08-20 19:10:20,34758,46348
2026-08-20 19:10:40,34751,46327
2026-08-20 19:11:00,34745,46326
2026-08-20 19:11:20,34744,46337
2026-08-20 19:11:40,34791,46404
2026-08-20 19:12:00,34802,46418
2026-08-20 19:12:20,34801,46423
2026-08-20 19:12:40,34830,46446
2026-08-20 19:13:00,34876,46497
2026-08-20 19:13:20,34800,46398
2026-08-20 19:13:40,34854,46480
2026-08-20 19:14:00,34843,46471
2026-08-20 19:14:20,34786,46412
2026-08-20 19:14:40,34743,46357
2026-08-20 19:15:00,34727,46331
2026-08-20 19:15:20,34609,46189
2026-08-20 19:15:40,34684,46300
2026-08-20 19:16:00,34656,46267
2026-08-20 19:16:20,34845,46644
2026-08-20 19:16:40,35100,47276
2026-08-20 19:17:00,35267,47902
2026-08-20 19:17:20,35760,49712
2026-08-20 19:17:40,36020,50765
2026-08-20 19:18:00,36192,51756
2026-08-20 19:18:20,36279,53020
2026-08-20 19:18:40,36365,53527
2026-08-20 19:19:00,36228,53569
2026-08-20 19:19:20,36093,53576
2026-08-20 19:19:40,36091,53575
2026-08-20 19:20:00,36067,53532
2026-08-20 19:20:20,35920,53301
2026-08-20 19:20:40,35934,53319
2026-08-20 19:21:00,35936,53333
2026-08-20 19:21:20,35985,53430
2026-08-20 19:21:40,36028,53502
2026-08-20 19:22:00,36047,53535
2026-08-20 19:22:20,36097,53627
2026-08-20 19:22:40,36122,53668
2026-08-20 19:23:00,36164,53745
2026-08-20 19:23:20,36162,53720
2026-08-20 19:23:40,36166,53720
2026-08-20 19:24:00,36185,53747
2026-08-20 19:24:20,36137,53659
2026-08-20 19:24:40,36136,53654
2026-08-20 19:25:00,36179,53722
2026-08-20 19:25:20,36059,53534
2026-08-20 19:25:40,36031,53493
2026-08-20 19:26:00,36076,53556
2026-08-20 19:26:20,35996,53347
2026-08-20 19:26:40,35621,52157
2026-08-20 19:27:00,35236,50746
2026-08-20 19:27:20,35176,48803
2026-08-20 19:27:40,34815,46791
2026-08-20 19:28:00,34298,43892
2026-08-20 19:28:20,33542,38784
2026-08-20 19:28:40,33308,36920
2026-08-20 19:29:00,32776,34556
2026-08-20 19:29:20,32022,31276
2026-08-20 19:29:40,31910,30899
2026-08-20 19:30:00,31903,30910
2026-08-20 19:30:20,31964,30966
2026-08-20 19:30:40,31977,30987
2026-08-20 19:31:00,31993,30994
2026-08-20 19:31:20,32052,31032
2026-08-20 19:31:40,32037,31006
2026-08-20 19:32:00,32053,31056
2026-08-20 19:32:20,32025,31051
2026-08-20 19:32:40,32021,31057
2026-08-20 19:33:00,32003,31037
2026-08-20 19:33:20,32071,31117
2026-08-20 19:33:40,32098,31145
2026-08-20 19:34:00,32107,31156
2026-08-20 19:34:20,32178,31214
2026-08-20 19:34:40,32189,31224
2026-08-20 19:35:00,32191,31232
2026-08-20 19:35:20,32135,31138
2026-08-20 19:35:40,32138,31129
2026-08-20 19:36:00,32086,31057
2026-08-20 19:36:20,32061,31085
2026-08-20 19:36:40,32049,31075
2026-08-20 19:37:00,32187,31327
2026-08-20 19:37:20,32950,33507
2026-08-20 19:37:40,33395,35168
2026-08-20 19:38:00,34033,37300
2026-08-20 19:38:20,35533,42509
2026-08-20 19:38:40,36294,45253
2026-08-20 19:39:00,36745,47252
2026-08-20 19:39:20,37528,50027
2026-08-20 19:39:40,37678,50693
2026-08-20 19:40:00,37823,51141
2026-08-20 19:40:20,37865,51267
2026-08-20 19:40:40,37894,51291
2026-08-20 19:41:00,37932,51361
2026-08-20 19:41:20,38038,51517
2026-08-20 19:41:40,37883,51311
2026-08-20 19:42:00,37886,51328
2026-08-20 19:42:20,37831,51247
2026-08-20 19:42:40,37726,51106
2026-08-20 19:43:00,37741,51136
2026-08-20 19:43:20,37839,51263
2026-08-20 19:43:40,37819,51225
2026-08-20 19:44:00,37820,51239
2026-08-20 19:44:20,37931,51405
2026-08-20 19:44:40,37912,51381
2026-08-20 19:45:00,37867,51324
2026-08-20 19:45:20,37845,51294
2026-08-20 19:45:40,37692,51081
2026-08-20 19:46:00,37491,50814
2026-08-20 19:46:20,37507,50849
2026-08-20 19:46:40,37528,50882
2026-08-20 19:47:00,37548,50921
2026-08-20 19:47:20,38076,51988
2026-08-20 19:47:40,38273,52628
2026-08-20 19:48:00,38336,53237
2026-08-20 19:48:20,38451,54680
2026-08-20 19:48:40,38419,55413
2026-08-20 19:49:00,38299,55942
2026-08-20 19:49:20,38102,56616
2026-08-20 19:49:40,38104,56883
2026-08-20 19:50:00,38101,57064
2026-08-20 19:50:20,38066,57104
2026-08-20 19:50:40,38025,57062
2026-08-20 19:51:00,38037,57081
2026-08-20 19:51:20,38078,57147
2026-08-20 19:51:40,38100,57179
2026-08-20 19:52:00,38166,57285
2026-08-20 19:52:20,38054,57115
2026-08-20 19:52:40,38067,57148
2026-08-20 19:53:00,38004,57059
2026-08-20 19:53:20,37902,56896
2026-08-20 19:53:40,37862,56837
2026-08-20 19:54:00,37940,56964
2026-08-20 19:54:20,37987,57041
2026-08-20 19:54:40,38045,57113
2026-08-20 19:55:00,38099,57208
2026-08-20 19:55:20,38140,57258
2026-08-20 19:55:40,38086,57169
2026-08-20 19:56:00,38142,57253
2026-08-20 19:56:20,38062,57142
2026-08-20 19:56:40,38029,57086
2026-08-20 19:57:00,38038,57094
2026-08-20 19:57:20,37264,55276
2026-08-20 19:57:40,36536,53278
2026-08-20 19:58:00,35962,51240
2026-08-20 19:58:20,33850,44738
2026-08-20 19:58:40,32444,40177
2026-08-20 19:59:00,30937,35165
2026-08-20 19:59:20,29279,28518
2026-08-20 19:59:40,28405,25472
2026-08-20 20:00:00,27769,23137
2026-08-20 20:00:20,27398,21088
2026-08-20 20:00:40,27443,21069
2026-08-20 20:01:00,27504,21108
2026-08-20 20:01:20,27496,21104
2026-08-20 20:01:40,27489,21078
2026-08-20 20:02:00,27512,21094
2026-08-20 20:02:20,27563,21101
2026-08-20 20:02:40,27875,21330
2026-08-20 20:03:00,27584,21106
2026-08-20 20:03:20,27605,21116
2026-08-20 20:03:40,27566,21100
2026-08-20 20:04:00,27563,21103
2026-08-20 20:04:20,27276,20890
2026-08-20 20:04:40,27559,21102
2026-08-20 20:05:00,27579,21081
2026-08-20 20:05:20,27617,21076
2026-08-20 20:05:40,27619,21074
2026-08-20 20:06:00,27591,21051
2026-08-20 20:06:20,27622,21079
2026-08-20 20:06:40,27576,21062
2026-08-20 20:07:00,27579,21094
2026-08-20 20:07:20,27572,21124
2026-08-20 20:07:40,27655,21264
2026-08-20 20:08:00,27882,21932
2026-08-20 20:08:20,28715,24845
2026-08-20 20:08:40,29251,26896
2026-08-20 20:09:00,29886,29295
2026-08-20 20:09:20,31430,34947
2026-08-20 20:09:40,32000,37204
2026-08-20 20:10:00,32521,39005
2026-08-20 20:10:20,33126,41146
2026-08-20 20:10:40,33314,41707
2026-08-20 20:11:00,33363,41884
2026-08-20 20:11:20,33327,41848
2026-08-20 20:11:40,33357,41888
2026-08-20 20:12:00,33419,41971
2026-08-20 20:12:20,33405,41949
2026-08-20 20:12:40,33448,42005
2026-08-20 20:13:00,33427,41969
2026-08-20 20:13:20,33499,42047
2026-08-20 20:13:40,33504,42049
2026-08-20 20:14:00,33521,42080
2026-08-20 20:14:20,33543,42096
2026-08-20 20:14:40,33560,42124
2026-08-20 20:15:00,33583,42150
2026-08-20 20:15:20,33395,41921
2026-08-20 20:15:40,33384,41902
2026-08-20 20:16:00,33375,41900
2026-08-20 20:16:20,33335,41833
2026-08-20 20:16:40,33338,41841
2026-08-20 20:17:00,33348,41849
2026-08-20 20:17:20,33337,41836
2026-08-20 20:17:40,33403,41913
2026-08-20 20:18:00,33514,42147
2026-08-20 20:18:20,33670,43003
2026-08-20 20:18:40,33865,43786
2026-08-20 20:19:00,34039,44641
2026-08-20 20:19:20,34211,46422
2026-08-20 20:19:40,34262,47256
2026-08-20 20:20:00,34259,47844
2026-08-20 20:20:20,34251,48604
2026-08-20 20:20:40,34223,48776
2026-08-20 20:21:00,34246,48914
2026-08-20 20:21:20,34202,48880
2026-08-20 20:21:40,34225,48901
2026-08-20 20:22:00,34295,49001
2026-08-20 20:22:20,34212,48865
2026-08-20 20:22:40,34245,48907
2026-08-20 20:23:00,34236,48898
2026-08-20 20:23:20,34217,48864
2026-08-20 20:23:40,34151,48765
2026-08-20 20:24:00,34178,48810
2026-08-20 20:24:20,34088,48667
2026-08-20 20:24:40,34010,48538
2026-08-20 20:25:00,34031,48560
2026-08-20 20:25:20,34088,48667
2026-08-20 20:25:40,34110,48699
2026-08-20 20:26:00,34141,48748
2026-08-20 20:26:20,34254,48940
2026-08-20 20:26:40,34260,48953
2026-08-20 20:27:00,34220,48882
2026-08-20 20:27:20,34203,48849
2026-08-20 20:27:40,34228,48887
2026-08-20 20:28:00,34286,48969
2026-08-20 20:28:20,34221,48874
2026-08-20 20:28:40,34207,48854
2026-08-20 20:29:00,34239,48904
2026-08-20 20:29:20,34178,48804
2026-08-20 20:29:40,34180,48803
2026-08-20 20:30:00,34223,48857
2026-08-20 20:30:20,34228,48855
2026-08-20 20:30:40,34231,48856
2026-08-20 20:31:00,34258,48893
2026-08-20 20:31:20,34156,48753
2026-08-20 20:31:40,34110,48689
2026-08-20 20:32:00,34099,48676
2026-08-20 20:32:20,34056,48612
2026-08-20 20:32:40,34058,48613
2026-08-20 20:33:00,34038,48586
2026-08-20 20:33:20,34048,48597
2026-08-20 20:33:40,34052,48614
2026-08-20 20:34:00,34114,48719
2026-08-20 20:34:20,34157,48796
2026-08-20 20:34:40,34148,48778
2026-08-20 20:35:00,34179,48817
2026-08-20 20:35:20,34210,48863
2026-08-20 20:35:40,34186,48824
2026-08-20 20:36:00,34145,48766
2026-08-20 20:36:20,34195,48838
2026-08-20 20:36:40,34119,48725
2026-08-20 20:37:00,34097,48687
2026-08-20 20:37:20,34111,48713
2026-08-20 20:37:40,34028,48590
2026-08-20 20:38:00,33874,48352
2026-08-20 20:38:20,33921,48417
2026-08-20 20:38:40,33954,48464
2026-08-20 20:39:00,34025,48569
2026-08-20 20:39:20,34034,48586
2026-08-20 20:39:40,34063,48634
2026-08-20 20:40:00,34134,48753
2026-08-20 20:40:20,34029,48588
2026-08-20 20:40:40,33995,48536
2026-08-20 20:41:00,34013,48560
2026-08-20 20:41:20,34050,48615
2026-08-20 20:41:40,34005,48554
2026-08-20 20:42:00,34025,48589
2026-08-20 20:42:20,34066,48654
2026-08-20 20:42:40,34118,48729
2026-08-20 20:43:00,34090,48677
2026-08-20 20:43:20,34108,48694
2026-08-20 20:43:40,34117,48698
2026-08-20 20:44:00,34138,48734
2026-08-20 20:44:20,34038,48580
2026-08-20 20:44:40,34074,48636
2026-08-20 20:45:00,34090,48655
2026-08-20 20:45:20,33811,48722
