"Time","Uplink Rx","Downlink Rx"
2026-08-20 17:24:20,11421,13067
2026-08-20 17:24:40,12833,16713
2026-08-20 17:25:00,14164,20220
2026-08-20 17:25:20,17152,27766
2026-08-20 17:25:40,18040,29988
2026-08-20 17:26:00,18743,31668
2026-08-20 17:26:20,20676,35739
2026-08-20 17:26:40,21681,37805
2026-08-20 17:27:00,22339,39112
2026-08-20 17:27:20,22281,38993
2026-08-20 17:27:40,22226,38887
2026-08-20 17:28:00,22209,38858
2026-08-20 17:28:20,22181,38826
2026-08-20 17:28:40,22175,38830
2026-08-20 17:29:00,22186,38856
2026-08-20 17:29:20,22186,38885
2026-08-20 17:29:40,22196,38902
2026-08-20 17:30:00,22152,38814
2026-08-20 17:30:20,22134,38771
2026-08-20 17:30:40,22123,38759
2026-08-20 17:31:00,22163,38839
2026-08-20 17:31:20,22147,38772
2026-08-20 17:31:40,22150,38774
2026-08-20 17:32:00,22137,38740
2026-08-20 17:32:20,22095,38628
2026-08-20 17:32:40,22048,38523
2026-08-20 17:33:00,22036,38507
2026-08-20 17:33:20,22017,38478
2026-08-20 17:33:40,22120,38681
2026-08-20 17:34:00,22401,39239
2026-08-20 17:34:20,23724,41888
2026-08-20 17:34:40,24682,43802
2026-08-20 17:35:00,25781,45999
2026-08-20 17:35:20,28177,50794
2026-08-20 17:35:40,29257,52954
2026-08-20 17:36:00,29959,54364
2026-08-20 17:36:20,30894,56231
2026-08-20 17:36:40,31118,56676
2026-08-20 17:37:00,31250,56931
2026-08-20 17:37:20,31181,56791
2026-08-20 17:37:40,31209,56846
2026-08-20 17:38:00,31191,56817
2026-08-20 17:38:20,31186,56808
2026-08-20 17:38:40,31154,56749
2026-08-20 17:39:00,31118,56675
2026-08-20 17:39:20,31172,56796
2026-08-20 17:39:40,31169,56792
2026-08-20 17:40:00,31107,56661
2026-08-20 17:40:20,31128,56697
2026-08-20 17:40:40,31174,56785
2026-08-20 17:41:00,31178,56787
2026-08-20 17:41:20,31172,56753
2026-08-20 17:41:40,31168,56749
2026-08-20 17:42:00,31207,56824
2026-08-20 17:42:20,31157,56716
2026-08-20 17:42:40,31163,56717
2026-08-20 17:43:00,31237,56870
2026-08-20 17:43:20,31242,56871
2026-08-20 17:43:40,31235,56826
2026-08-20 17:44:00,31211,56479
2026-08-20 17:44:20,31822,55675
2026-08-20 17:44:40,32397,55180
2026-08-20 17:45:00,33266,54804
2026-08-20 17:45:20,35407,54228
2026-08-20 17:45:40,36670,54525
2026-08-20 17:46:00,37763,54866
2026-08-20 17:46:20,39118,55496
2026-08-20 17:46:40,39512,55883
2026-08-20 17:47:00,39792,56283
2026-08-20 17:47:20,39850,56417
2026-08-20 17:47:40,39872,56422
2026-08-20 17:48:00,39922,56550
2026-08-20 17:48:20,39993,56700
2026-08-20 17:48:40,39926,56548
2026-08-20 17:49:00,39929,56544
2026-08-20 17:49:20,39984,56688
2026-08-20 17:49:40,40045,56785
2026-08-20 17:50:00,40095,56815
2026-08-20 17:50:20,39918,56598
2026-08-20 17:50:40,39776,56356
2026-08-20 17:51:00,39721,56302
2026-08-20 17:51:20,39417,55855
2026-08-20 17:51:40,39221,55587
2026-08-20 17:52:00,39174,55536
2026-08-20 17:52:20,39302,55887
2026-08-20 17:52:40,39208,55712
2026-08-20 17:53:00,39142,55558
2026-08-20 17:53:20,39136,55566
2026-08-20 17:53:40,39103,55501
2026-08-20 17:54:00,39030,55334
2026-08-20 17:54:20,39676,57038
2026-08-20 17:54:40,40289,58567
2026-08-20 17:55:00,40961,60271
2026-08-20 17:55:20,41197,61410
2026-08-20 17:55:40,40688,60721
2026-08-20 17:56:00,40077,59534
2026-08-20 17:56:20,37989,55484
2026-08-20 17:56:40,36665,52701
2026-08-20 17:57:00,35665,50627
2026-08-20 17:57:20,35051,49267
2026-08-20 17:57:40,34788,48692
2026-08-20 17:58:00,34606,48301
2026-08-20 17:58:20,34507,48106
2026-08-20 17:58:40,34492,48123
2026-08-20 17:59:00,34467,48051
2026-08-20 17:59:20,34566,48291
2026-08-20 17:59:40,34598,48359
2026-08-20 18:00:00,34594,48342
2026-08-20 18:00:20,34579,48262
2026-08-20 18:00:40,34616,48363
2026-08-20 18:01:00,34648,48408
2026-08-20 18:01:20,34570,48190
2026-08-20 18:01:40,34556,48191
2026-08-20 18:02:00,34610,48319
2026-08-20 18:02:20,34652,48398
2026-08-20 18:02:40,34637,48372
2026-08-20 18:03:00,34689,48490
2026-08-20 18:03:20,34711,48567
2026-08-20 18:03:40,34677,48503
2026-08-20 18:04:00,34678,48537
2026-08-20 18:04:20,34654,48448
2026-08-20 18:04:40,34868,48882
2026-08-20 18:05:00,35400,49966
2026-08-20 18:05:20,37049,53384
2026-08-20 18:05:40,38135,55662
2026-08-20 18:06:00,39446,58390
2026-08-20 18:06:20,41965,63640
2026-08-20 18:06:40,42921,65655
2026-08-20 18:07:00,43711,67297
2026-08-20 18:07:20,44420,68754
2026-08-20 18:07:40,44514,68969
2026-08-20 18:08:00,44550,69033
2026-08-20 18:08:20,44568,69077
2026-08-20 18:08:40,44512,68976
2026-08-20 18:09:00,44534,69049
2026-08-20 18:09:20,44665,69406
2026-08-20 18:09:40,44575,69233
2026-08-20 18:10:00,44542,69185
2026-08-20 18:10:20,44510,69110
2026-08-20 18:10:40,44443,68943
2026-08-20 18:11:00,44399,68800
2026-08-20 18:11:20,44536,69076
2026-08-20 18:11:40,44587,69176
2026-08-20 18:12:00,44558,69126
2026-08-20 18:12:20,44708,69477
2026-08-20 18:12:40,44691,69455
2026-08-20 18:13:00,44675,69435
2026-08-20 18:13:20,44673,69389
2026-08-20 18:13:40,44676,69379
2026-08-20 18:14:00,44587,69171
2026-08-20 18:14:20,44594,69149
2026-08-20 18:14:40,44676,69293
2026-08-20 18:15:00,44772,69515
2026-08-20 18:15:20,45393,70754
2026-08-20 18:15:40,45857,71711
2026-08-20 18:16:00,46355,72757
2026-08-20 18:16:20,47297,74734
2026-08-20 18:16:40,47681,75567
2026-08-20 18:17:00,47863,75961
2026-08-20 18:17:20,48231,76721
2026-08-20 18:17:40,48302,76871
2026-08-20 18:18:00,48333,76964
2026-08-20 18:18:20,48231,76690
2026-08-20 18:18:40,48312,76845
2026-08-20 18:19:00,48336,76924
2026-08-20 18:19:20,48243,76765
2026-08-20 18:19:40,48229,76736
2026-08-20 18:20:00,48238,76757
2026-08-20 18:20:20,48268,76820
2026-08-20 18:20:40,48271,76817
2026-08-20 18:21:00,48310,76881
2026-08-20 18:21:20,48361,77000
2026-08-20 18:21:40,48410,77127
2026-08-20 18:22:00,48376,77049
2026-08-20 18:22:20,48267,76800
2026-08-20 18:22:40,48250,76760
2026-08-20 18:23:00,48215,76657
2026-08-20 18:23:20,48180,76548
2026-08-20 18:23:40,48222,76637
2026-08-20 18:24:00,48228,76654
2026-08-20 18:24:20,48253,76788
2026-08-20 18:24:40,48363,77003
2026-08-20 18:25:00,47735,75612
2026-08-20 18:25:20,45832,71433
2026-08-20 18:25:40,45193,70118
2026-08-20 18:26:00,44175,68017
2026-08-20 18:26:20,40891,61216
2026-08-20 18:26:40,39613,58657
2026-08-20 18:27:00,38797,57151
2026-08-20 18:27:20,36531,52578
2026-08-20 18:27:40,35656,50796
2026-08-20 18:28:00,35201,49912
2026-08-20 18:28:20,35139,49927
2026-08-20 18:28:40,35165,50014
2026-08-20 18:29:00,35174,50056
2026-08-20 18:29:20,35159,50054
2026-08-20 18:29:40,35124,50004
2026-08-20 18:30:00,35133,50031
2026-08-20 18:30:20,35127,49963
2026-08-20 18:30:40,35067,49831
2026-08-20 18:31:00,35064,49786
2026-08-20 18:31:20,35076,49821
2026-08-20 18:31:40,35084,49843
2026-08-20 18:32:00,35027,49727
2026-08-20 18:32:20,35085,49896
2026-08-20 18:32:40,35118,50011
2026-08-20 18:33:00,35127,50007
2026-08-20 18:33:20,35165,50012
2026-08-20 18:33:40,35181,50033
2026-08-20 18:34:00,35187,50053
2026-08-20 18:34:20,35224,50135
2026-08-20 18:34:40,35262,50236
2026-08-20 18:35:00,35231,50181
2026-08-20 18:35:20,35418,50586
2026-08-20 18:35:40,35871,51510
2026-08-20 18:36:00,36478,52730
2026-08-20 18:36:20,38371,56619
2026-08-20 18:36:40,39633,59194
2026-08-20 18:37:00,40980,61965
2026-08-20 18:37:20,43147,66428
2026-08-20 18:37:40,43949,68072
2026-08-20 18:38:00,44522,69204
2026-08-20 18:38:20,45487,71003
2026-08-20 18:38:40,45675,71314
2026-08-20 18:39:00,45815,71606
2026-08-20 18:39:20,45801,71534
2026-08-20 18:39:40,45781,71546
2026-08-20 18:40:00,45553,71185
2026-08-20 18:40:20,45340,70936
2026-08-20 18:40:40,45202,70665
2026-08-20 18:41:00,45187,70677
2026-08-20 18:41:20,45239,70724
2026-08-20 18:41:40,45236,70729
2026-08-20 18:42:00,45214,70697
2026-08-20 18:42:20,45196,70658
2026-08-20 18:42:40,45175,70626
2026-08-20 18:43:00,45245,70818
2026-08-20 18:43:20,45252,70844
2026-08-20 18:43:40,45238,70795
2026-08-20 18:44:00,45233,70779
2026-08-20 18:44:20,45219,70742
2026-08-20 18:44:40,45148,70580
2026-08-20 18:45:00,45098,70455
2026-08-20 18:45:20,45072,70377
2026-08-20 18:45:40,45184,70592
2026-08-20 18:46:00,45360,70940
2026-08-20 18:46:20,46057,72381
2026-08-20 18:46:40,46378,73091
2026-08-20 18:47:00,46633,73671
2026-08-20 18:47:20,47128,74798
2026-08-20 18:47:40,47188,74971
2026-08-20 18:48:00,47239,75124
2026-08-20 18:48:20,47164,75031
2026-08-20 18:48:40,47208,75113
2026-08-20 18:49:00,47277,75231
2026-08-20 18:49:20,47246,75203
2026-08-20 18:49:40,47242,75201
2026-08-20 18:50:00,47245,75222
2026-08-20 18:50:20,47221,75147
2026-08-20 18:50:40,47177,75063
2026-08-20 18:51:00,47233,75176
2026-08-20 18:51:20,47196,75087
2026-08-20 18:51:40,47202,75076
2026-08-20 18:52:00,47182,75040
2026-08-20 18:52:20,47352,75414
2026-08-20 18:52:40,47364,75404
2026-08-20 18:53:00,47397,75484
2026-08-20 18:53:20,47373,75455
2026-08-20 18:53:40,47414,75554
2026-08-20 18:54:00,47364,75443
2026-08-20 18:54:20,47254,75201
2026-08-20 18:54:40,47220,75132
2026-08-20 18:55:00,47352,75383
2026-08-20 18:55:20,47340,75327
2026-08-20 18:55:40,47055,74588
2026-08-20 18:56:00,46041,72198
2026-08-20 18:56:20,45770,71282
2026-08-20 18:56:40,45957,71510
2026-08-20 18:57:00,45841,71090
2026-08-20 18:57:20,44980,69101
2026-08-20 18:57:40,45290,69891
2026-08-20 18:58:00,45129,69716
2026-08-20 18:58:20,42838,65138
2026-08-20 18:58:40,42143,63801
2026-08-20 18:59:00,41922,63452
2026-08-20 18:59:20,41668,63135
2026-08-20 18:59:40,41671,63143
2026-08-20 19:00:00,41683,63191
2026-08-20 19:00:20,41671,63196
2026-08-20 19:00:40,41594,63071
2026-08-20 19:01:00,41586,63063
2026-08-20 19:01:20,41549,63000
2026-08-20 19:01:40,41553,62985
2026-08-20 19:02:00,41545,62965
2026-08-20 19:02:20,41489,62796
2026-08-20 19:02:40,41440,62677
2026-08-20 19:03:00,41437,62689
2026-08-20 19:03:20,41496,62776
2026-08-20 19:03:40,41523,62819
2026-08-20 19:04:00,41503,62843
2026-08-20 19:04:20,41525,62875
2026-08-20 19:04:40,41499,62792
2026-08-20 19:05:00,41451,62700
2026-08-20 19:05:20,41346,62498
2026-08-20 19:05:40,41342,62460
2026-08-20 19:06:00,41400,62576
2026-08-20 19:06:20,42072,63963
2026-08-20 19:06:40,42787,65394
2026-08-20 19:07:00,43692,67278
2026-08-20 19:07:20,46025,72087
2026-08-20 19:07:40,47415,74981
2026-08-20 19:08:00,48590,77453
2026-08-20 19:08:20,50235,80896
2026-08-20 19:08:40,50696,81840
2026-08-20 19:09:00,51029,82561
2026-08-20 19:09:20,51077,82645
2026-08-20 19:09:40,51087,82635
2026-08-20 19:10:00,51079,82634
2026-08-20 19:10:20,51089,82670
2026-08-20 19:10:40,51093,82628
2026-08-20 19:11:00,51045,82537
2026-08-20 19:11:20,51097,82646
2026-08-20 19:11:40,51107,82616
2026-08-20 19:12:00,51042,82467
2026-08-20 19:12:20,51037,82463
2026-08-20 19:12:40,51049,82477
2026-08-20 19:13:00,51001,82406
2026-08-20 19:13:20,50996,82399
2026-08-20 19:13:40,51069,82563
2026-08-20 19:14:00,51054,82559
2026-08-20 19:14:20,51004,82504
2026-08-20 19:14:40,50992,82449
2026-08-20 19:15:00,50981,82453
2026-08-20 19:15:20,50867,82212
2026-08-20 19:15:40,50914,82323
2026-08-20 19:16:00,50915,82323
2026-08-20 19:16:20,51176,82736
2026-08-20 19:16:40,51477,83315
2026-08-20 19:17:00,51788,83921
2026-08-20 19:17:20,52658,85665
2026-08-20 19:17:40,53084,86516
2026-08-20 19:18:00,53450,87293
2026-08-20 19:18:20,53929,88319
2026-08-20 19:18:40,54058,88617
2026-08-20 19:19:00,54000,88537
2026-08-20 19:19:20,53925,88390
2026-08-20 19:19:40,53976,88538
2026-08-20 19:20:00,53941,88497
2026-08-20 19:20:20,53804,88207
2026-08-20 19:20:40,53806,88228
2026-08-20 19:21:00,53829,88285
2026-08-20 19:21:20,53834,88290
2026-08-20 19:21:40,53902,88432
2026-08-20 19:22:00,53896,88449
2026-08-20 19:22:20,54027,88715
2026-08-20 19:22:40,54092,88848
2026-08-20 19:23:00,54064,88778
2026-08-20 19:23:20,54144,88960
2026-08-20 19:23:40,54168,89010
2026-08-20 19:24:00,54211,89117
2026-08-20 19:24:20,53998,88632
2026-08-20 19:24:40,54071,88785
2026-08-20 19:25:00,54065,88770
2026-08-20 19:25:20,53830,88261
2026-08-20 19:25:40,53824,88235
2026-08-20 19:26:00,53885,88392
2026-08-20 19:26:20,53410,87310
2026-08-20 19:26:40,51916,83988
2026-08-20 19:27:00,50490,80815
2026-08-20 19:27:20,48550,76333
2026-08-20 19:27:40,46981,72847
2026-08-20 19:28:00,44889,68334
2026-08-20 19:28:20,42319,63162
2026-08-20 19:28:40,41486,61565
2026-08-20 19:29:00,39995,58642
2026-08-20 19:29:20,38224,55234
2026-08-20 19:29:40,37999,54886
2026-08-20 19:30:00,38031,55029
2026-08-20 19:30:20,38144,55317
2026-08-20 19:30:40,38155,55293
2026-08-20 19:31:00,38223,55453
2026-08-20 19:31:20,38236,55442
2026-08-20 19:31:40,38194,55330
2026-08-20 19:32:00,38189,55325
2026-08-20 19:32:20,38220,55398
2026-08-20 19:32:40,38182,55387
2026-08-20 19:33:00,38179,55393
2026-08-20 19:33:20,38227,55495
2026-08-20 19:33:40,38245,55539
2026-08-20 19:34:00,38308,55642
2026-08-20 19:34:20,38343,55664
2026-08-20 19:34:40,38316,55622
2026-08-20 19:35:00,38312,55625
2026-08-20 19:35:20,38337,55667
2026-08-20 19:35:40,38246,55487
2026-08-20 19:36:00,38223,55423
2026-08-20 19:36:20,38284,55526
2026-08-20 19:36:40,38275,55512
2026-08-20 19:37:00,38346,55584
2026-08-20 19:37:20,38519,55829
2026-08-20 19:37:40,38623,56008
2026-08-20 19:38:00,38742,56211
2026-08-20 19:38:20,38954,56583
2026-08-20 19:38:40,38988,56765
2026-08-20 19:39:00,39009,56846
2026-08-20 19:39:20,39037,57032
2026-08-20 19:39:40,39029,57047
2026-08-20 19:40:00,39031,57122
2026-08-20 19:40:20,39134,57271
2026-08-20 19:40:40,39118,57262
2026-08-20 19:41:00,39210,57430
2026-08-20 19:41:20,39256,57522
2026-08-20 19:41:40,39226,57457
2026-08-20 19:42:00,39181,57392
2026-08-20 19:42:20,39465,57812
2026-08-20 19:42:40,39075,57236
2026-08-20 19:43:00,39090,57246
2026-08-20 19:43:20,39166,57337
2026-08-20 19:43:40,39191,57402
2026-08-20 19:44:00,39175,57376
2026-08-20 19:44:20,39233,57498
2026-08-20 19:44:40,39242,57496
2026-08-20 19:45:00,39128,57354
2026-08-20 19:45:20,39120,57324
2026-08-20 19:45:40,39006,57170
2026-08-20 19:46:00,38941,57095
2026-08-20 19:46:20,38999,57218
2026-08-20 19:46:40,39051,57344
2026-08-20 19:47:00,39075,57386
2026-08-20 19:47:20,39692,58502
2026-08-20 19:47:40,40047,59242
2026-08-20 19:48:00,40515,60256
2026-08-20 19:48:20,41755,62921
2026-08-20 19:48:40,42433,64422
2026-08-20 19:49:00,43087,65879
2026-08-20 19:49:20,44000,67843
2026-08-20 19:49:40,44257,68384
2026-08-20 19:50:00,44444,68764
2026-08-20 19:50:20,44572,69010
2026-08-20 19:50:40,44526,68915
2026-08-20 19:51:00,44552,68997
2026-08-20 19:51:20,44603,69116
2026-08-20 19:51:40,44648,69209
2026-08-20 19:52:00,44668,69249
2026-08-20 19:52:20,44596,69144
2026-08-20 19:52:40,44571,69096
2026-08-20 19:53:00,44559,69070
2026-08-20 19:53:20,44481,68920
2026-08-20 19:53:40,44494,68948
2026-08-20 19:54:00,44547,69059
2026-08-20 19:54:20,44650,69231
2026-08-20 19:54:40,44570,69066
2026-08-20 19:55:00,44592,69116
2026-08-20 19:55:20,44595,69123
2026-08-20 19:55:40,44550,69043
2026-08-20 19:56:00,44631,69235
2026-08-20 19:56:20,44628,69237
2026-08-20 19:56:40,44583,69146
2026-08-20 19:57:00,44590,69132
2026-08-20 19:57:20,43421,66408
2026-08-20 19:57:40,42345,63875
2026-08-20 19:58:00,41580,61915
2026-08-20 19:58:20,39418,56731
2026-08-20 19:58:40,38024,53423
2026-08-20 19:59:00,36232,49456
2026-08-20 19:59:20,34682,46216
2026-08-20 19:59:40,33601,44096
2026-08-20 20:00:00,32751,42443
2026-08-20 20:00:20,31724,40660
2026-08-20 20:00:40,31726,40763
2026-08-20 20:01:00,31839,41058
2026-08-20 20:01:20,31884,41097
2026-08-20 20:01:40,31899,41132
2026-08-20 20:02:00,31909,41158
2026-08-20 20:02:20,31972,41265
2026-08-20 20:02:40,31920,41100
2026-08-20 20:03:00,31946,41115
2026-08-20 20:03:20,31894,40993
2026-08-20 20:03:40,31883,40960
2026-08-20 20:04:00,31875,40881
2026-08-20 20:04:20,31887,40975
2026-08-20 20:04:40,31853,40921
2026-08-20 20:05:00,31830,40920
2026-08-20 20:05:20,31910,41085
2026-08-20 20:05:40,31885,41085
2026-08-20 20:06:00,31908,41078
2026-08-20 20:06:20,31934,41137
2026-08-20 20:06:40,31915,41074
2026-08-20 20:07:00,31954,41099
2026-08-20 20:07:20,31972,41137
2026-08-20 20:07:40,32089,41319
2026-08-20 20:08:00,32468,42051
2026-08-20 20:08:20,33898,44953
2026-08-20 20:08:40,34903,47055
2026-08-20 20:09:00,36052,49393
2026-08-20 20:09:20,38585,54608
2026-08-20 20:09:40,39549,56614
2026-08-20 20:10:00,40339,58245
2026-08-20 20:10:20,41385,60275
2026-08-20 20:10:40,41495,60587
2026-08-20 20:11:00,41591,60798
2026-08-20 20:11:20,41632,60885
2026-08-20 20:11:40,41654,60933
2026-08-20 20:12:00,41718,61074
2026-08-20 20:12:20,41696,61018
2026-08-20 20:12:40,41737,61095
2026-08-20 20:13:00,41687,60973
2026-08-20 20:13:20,41717,61023
2026-08-20 20:13:40,41670,60928
2026-08-20 20:14:00,41719,61015
2026-08-20 20:14:20,41680,60896
2026-08-20 20:14:40,41733,60999
2026-08-20 20:15:00,41721,60991
2026-08-20 20:15:20,41611,60798
2026-08-20 20:15:40,41629,60817
2026-08-20 20:16:00,41629,60833
2026-08-20 20:16:20,41577,60707
2026-08-20 20:16:40,41600,60735
2026-08-20 20:17:00,41610,60735
2026-08-20 20:17:20,41560,60668
2026-08-20 20:17:40,41599,60728
2026-08-20 20:18:00,41689,60924
2026-08-20 20:18:20,41985,61584
2026-08-20 20:18:40,42287,62234
2026-08-20 20:19:00,42688,63047
2026-08-20 20:19:20,43540,64898
2026-08-20 20:19:40,44026,65910
2026-08-20 20:20:00,44344,66600
2026-08-20 20:20:20,44920,67811
2026-08-20 20:20:40,45013,68035
2026-08-20 20:21:00,45166,68331
2026-08-20 20:21:20,45170,68378
2026-08-20 20:21:40,45227,68436
2026-08-20 20:22:00,45245,68459
2026-08-20 20:22:20,45224,68385
2026-08-20 20:22:40,45187,68290
2026-08-20 20:23:00,45227,68364
2026-08-20 20:23:20,45117,68125
2026-08-20 20:23:40,45096,68096
2026-08-20 20:24:00,45118,68158
2026-08-20 20:24:20,44992,67903
2026-08-20 20:24:40,44862,67628
2026-08-20 20:25:00,44892,67704
2026-08-20 20:25:20,44992,67946
2026-08-20 20:25:40,45003,67915
2026-08-20 20:26:00,45062,68061
2026-08-20 20:26:20,45197,68339
2026-08-20 20:26:40,45223,68399
2026-08-20 20:27:00,45162,68240
2026-08-20 20:27:20,45105,68145
2026-08-20 20:27:40,45084,68063
2026-08-20 20:28:00,45135,68193
2026-08-20 20:28:20,45078,68051
2026-08-20 20:28:40,45054,68026
2026-08-20 20:29:00,45130,68202
2026-08-20 20:29:20,45095,68146
2026-08-20 20:29:40,45080,68105
2026-08-20 20:30:00,45090,68110
2026-08-20 20:30:20,45075,68065
2026-08-20 20:30:40,45021,67931
2026-08-20 20:31:00,45061,68037
2026-08-20 20:31:20,44951,67805
2026-08-20 20:31:40,44941,67783
2026-08-20 20:32:00,44960,67832
2026-08-20 20:32:20,44921,67759
2026-08-20 20:32:40,44936,67779
2026-08-20 20:33:00,44911,67728
2026-08-20 20:33:20,44940,67801
2026-08-20 20:33:40,45010,67937
2026-08-20 20:34:00,45041,67986
2026-08-20 20:34:20,45094,68136
2026-08-20 20:34:40,45083,68094
2026-08-20 20:35:00,45114,68135
2026-08-20 20:35:20,45131,68192
2026-08-20 20:35:40,45091,68135
2026-08-20 20:36:00,45061,68085
2026-08-20 20:36:20,45094,68124
2026-08-20 20:36:40,45050,68033
2026-08-20 20:37:00,44986,67880
2026-08-20 20:37:20,45067,68071
2026-08-20 20:37:40,45002,67942
2026-08-20 20:38:00,44882,67699
2026-08-20 20:38:20,44901,67745
2026-08-20 20:38:40,44916,67776
2026-08-20 20:39:00,44972,67903
2026-08-20 20:39:20,45002,67956
2026-08-20 20:39:40,45077,68124
2026-08-20 20:40:00,45172,68334
2026-08-20 20:40:20,45022,68041
2026-08-20 20:40:40,44997,67968
2026-08-20 20:41:00,44997,67977
2026-08-20 20:41:20,45016,67979
2026-08-20 20:41:40,44989,67946
2026-08-20 20:42:00,44997,67959
2026-08-20 20:42:20,45081,68139
2026-08-20 20:42:40,45116,68208
2026-08-20 20:43:00,45097,68157
2026-08-20 20:43:20,45078,68103
