"UPF0","UPF0"
2026-08-20 17:15:45,0.00726
2026-08-20 17:16:00,0.00726
2026-08-20 17:16:15,0.00726
2026-08-20 17:16:30,0.00726
2026-08-20 17:16:45,0.00726
2026-08-20 17:17:00,0.00726
2026-08-20 17:17:15,0.00726
2026-08-20 17:17:30,0.00726
2026-08-20 17:17:45,0.00726
2026-08-20 17:18:00,0.00726
2026-08-20 17:18:15,0.00726
2026-08-20 17:18:30,0.00726
2026-08-20 17:18:45,0.00726
2026-08-20 17:19:00,0.00726
2026-08-20 17:19:15,0.00726
2026-08-20 17:19:30,0.00726
2026-08-20 17:19:45,0.00726
2026-08-20 17:20:00,0.00726
2026-08-20 17:20:15,0.00726
2026-08-20 17:20:30,0.00726
2026-08-20 17:20:45,0.00726
2026-08-20 17:21:00,0.00726
2026-08-20 17:21:15,0.00726
2026-08-20 17:21:30,0.00726
2026-08-20 17:21:45,0.00726
2026-08-20 17:22:00,0.00726
2026-08-20 17:22:15,0.00726
2026-08-20 17:22:30,0.00726
2026-08-20 17:22:45,0.00726
2026-08-20 17:23:00,0.00726
2026-08-20 17:23:15,0.00726
2026-08-20 17:23:30,0.00726
2026-08-20 17:23:45,0.00696
2026-08-20 17:24:00,0.00696
2026-08-20 17:24:15,0.00696
2026-08-20 17:24:30,0.00696
2026-08-20 17:24:45,0.00997
2026-08-20 17:25:00,0.00997
2026-08-20 17:25:15,0.00997
2026-08-20 17:25:30,0.00997
2026-08-20 17:25:45,0.0152
2026-08-20 17:26:00,0.0152
2026-08-20 17:26:15,0.0152
2026-08-20 17:26:30,0.0152
2026-08-20 17:26:45,0.0229
2026-08-20 17:27:00,0.0229
2026-08-20 17:27:15,0.0229
2026-08-20 17:27:30,0.0229
2026-08-20 17:27:45,0.0305
2026-08-20 17:28:00,0.0305
2026-08-20 17:28:15,0.0305
2026-08-20 17:28:30,0.0305
2026-08-20 17:28:45,0.0374
2026-08-20 17:29:00,0.0374
2026-08-20 17:29:15,0.0374
2026-08-20 17:29:30,0.0374
2026-08-20 17:29:45,0.0401
2026-08-20 17:30:00,0.0401
2026-08-20 17:30:15,0.0401
2026-08-20 17:30:30,0.0401
2026-08-20 17:30:45,0.0413
2026-08-20 17:31:00,0.0413
2026-08-20 17:31:15,0.0413
2026-08-20 17:31:30,0.0413
2026-08-20 17:31:45,0.0412
2026-08-20 17:32:00,0.0412
2026-08-20 17:32:15,0.0412
2026-08-20 17:32:30,0.0412
2026-08-20 17:32:45,0.0412
2026-08-20 17:33:00,0.0412
2026-08-20 17:33:15,0.0412
2026-08-20 17:33:30,0.0412
2026-08-20 17:33:45,0.0411
2026-08-20 17:34:00,0.0411
2026-08-20 17:34:15,0.0411
2026-08-20 17:34:30,0.0411
2026-08-20 17:34:45,0.0444
2026-08-20 17:35:00,0.0444
2026-08-20 17:35:15,0.0444
2026-08-20 17:35:30,0.0444
2026-08-20 17:35:45,0.0493
2026-08-20 17:36:00,0.0493
2026-08-20 17:36:15,0.0493
2026-08-20 17:36:30,0.0493
2026-08-20 17:36:45,0.0531
2026-08-20 17:37:00,0.0531
2026-08-20 17:37:15,0.0531
2026-08-20 17:37:30,0.0531
2026-08-20 17:37:45,0.0570
2026-08-20 17:38:00,0.0570
2026-08-20 17:38:15,0.0570
2026-08-20 17:38:30,0.0570
2026-08-20 17:38:45,0.0607
2026-08-20 17:39:00,0.0607
2026-08-20 17:39:15,0.0607
2026-08-20 17:39:30,0.0607
2026-08-20 17:39:45,0.0627
2026-08-20 17:40:00,0.0627
2026-08-20 17:40:15,0.0627
2026-08-20 17:40:30,0.0627
2026-08-20 17:40:45,0.0629
2026-08-20 17:41:00,0.0629
2026-08-20 17:41:15,0.0629
2026-08-20 17:41:30,0.0629
2026-08-20 17:41:45,0.0629
2026-08-20 17:42:00,0.0629
2026-08-20 17:42:15,0.0629
2026-08-20 17:42:30,0.0629
2026-08-20 17:42:45,0.0629
2026-08-20 17:43:00,0.0629
2026-08-20 17:43:15,0.0629
2026-08-20 17:43:30,0.0629
2026-08-20 17:43:45,0.0629
2026-08-20 17:44:00,0.0629
2026-08-20 17:44:15,0.0629
2026-08-20 17:44:30,0.0629
2026-08-20 17:44:45,0.0645
2026-08-20 17:45:00,0.0645
2026-08-20 17:45:15,0.0645
2026-08-20 17:45:30,0.0645
2026-08-20 17:45:45,0.0670
2026-08-20 17:46:00,0.0670
2026-08-20 17:46:15,0.0670
2026-08-20 17:46:30,0.0670
2026-08-20 17:46:45,0.0682
2026-08-20 17:47:00,0.0682
2026-08-20 17:47:15,0.0682
2026-08-20 17:47:30,0.0682
2026-08-20 17:47:45,0.0693
2026-08-20 17:48:00,0.0693
2026-08-20 17:48:15,0.0693
2026-08-20 17:48:30,0.0693
2026-08-20 17:48:45,0.0706
2026-08-20 17:49:00,0.0706
2026-08-20 17:49:15,0.0706
2026-08-20 17:49:30,0.0706
2026-08-20 17:49:45,0.0718
2026-08-20 17:50:00,0.0718
2026-08-20 17:50:15,0.0718
2026-08-20 17:50:30,0.0718
2026-08-20 17:50:45,0.0722
2026-08-20 17:51:00,0.0722
2026-08-20 17:51:15,0.0722
2026-08-20 17:51:30,0.0722
2026-08-20 17:51:45,0.0720
2026-08-20 17:52:00,0.0720
2026-08-20 17:52:15,0.0720
2026-08-20 17:52:30,0.0720
2026-08-20 17:52:45,0.0719
2026-08-20 17:53:00,0.0719
2026-08-20 17:53:15,0.0719
2026-08-20 17:53:30,0.0719
2026-08-20 17:53:45,0.0715
2026-08-20 17:54:00,0.0715
2026-08-20 17:54:15,0.0715
2026-08-20 17:54:30,0.0715
2026-08-20 17:54:45,0.0691
2026-08-20 17:55:00,0.0691
2026-08-20 17:55:15,0.0691
2026-08-20 17:55:30,0.0691
2026-08-20 17:55:45,0.0658
2026-08-20 17:56:00,0.0658
2026-08-20 17:56:15,0.0658
2026-08-20 17:56:30,0.0658
2026-08-20 17:56:45,0.0642
2026-08-20 17:57:00,0.0642
2026-08-20 17:57:15,0.0642
2026-08-20 17:57:30,0.0642
2026-08-20 17:57:45,0.0625
2026-08-20 17:58:00,0.0625
2026-08-20 17:58:15,0.0625
2026-08-20 17:58:30,0.0625
2026-08-20 17:58:45,0.0608
2026-08-20 17:59:00,0.0608
2026-08-20 17:59:15,0.0608
2026-08-20 17:59:30,0.0608
2026-08-20 17:59:45,0.0582
2026-08-20 18:00:00,0.0582
2026-08-20 18:00:15,0.0582
2026-08-20 18:00:30,0.0582
2026-08-20 18:00:45,0.0558
2026-08-20 18:01:00,0.0558
2026-08-20 18:01:15,0.0558
2026-08-20 18:01:30,0.0558
2026-08-20 18:01:45,0.0555
2026-08-20 18:02:00,0.0555
2026-08-20 18:02:15,0.0555
2026-08-20 18:02:30,0.0555
2026-08-20 18:02:45,0.0556
2026-08-20 18:03:00,0.0556
2026-08-20 18:03:15,0.0556
2026-08-20 18:03:30,0.0556
2026-08-20 18:03:45,0.0557
2026-08-20 18:04:00,0.0557
2026-08-20 18:04:15,0.0557
2026-08-20 18:04:30,0.0557
2026-08-20 18:04:45,0.0560
2026-08-20 18:05:00,0.0560
2026-08-20 18:05:15,0.0560
2026-08-20 18:05:30,0.0560
2026-08-20 18:05:45,0.0602
2026-08-20 18:06:00,0.0602
2026-08-20 18:06:15,0.0602
2026-08-20 18:06:30,0.0602
2026-08-20 18:06:45,0.0653
2026-08-20 18:07:00,0.0653
2026-08-20 18:07:15,0.0653
2026-08-20 18:07:30,0.0653
2026-08-20 18:07:45,0.0695
2026-08-20 18:08:00,0.0695
2026-08-20 18:08:15,0.0695
2026-08-20 18:08:30,0.0695
2026-08-20 18:08:45,0.0739
2026-08-20 18:09:00,0.0739
2026-08-20 18:09:15,0.0739
2026-08-20 18:09:30,0.0739
2026-08-20 18:09:45,0.0780
2026-08-20 18:10:00,0.0780
2026-08-20 18:10:15,0.0780
2026-08-20 18:10:30,0.0780
2026-08-20 18:10:45,0.0798
2026-08-20 18:11:00,0.0798
2026-08-20 18:11:15,0.0798
2026-08-20 18:11:30,0.0798
2026-08-20 18:11:45,0.0799
2026-08-20 18:12:00,0.0799
2026-08-20 18:12:15,0.0799
2026-08-20 18:12:30,0.0799
2026-08-20 18:12:45,0.0801
2026-08-20 18:13:00,0.0801
2026-08-20 18:13:15,0.0801
2026-08-20 18:13:30,0.0801
2026-08-20 18:13:45,0.0800
2026-08-20 18:14:00,0.0800
2026-08-20 18:14:15,0.0800
2026-08-20 18:14:30,0.0800
2026-08-20 18:14:45,0.0800
2026-08-20 18:15:00,0.0800
2026-08-20 18:15:15,0.0800
2026-08-20 18:15:30,0.0800
2026-08-20 18:15:45,0.0830
2026-08-20 18:16:00,0.0830
2026-08-20 18:16:15,0.0830
2026-08-20 18:16:30,0.0830
2026-08-20 18:16:45,0.0860
2026-08-20 18:17:00,0.0860
2026-08-20 18:17:15,0.0860
2026-08-20 18:17:30,0.0860
2026-08-20 18:17:45,0.0875
2026-08-20 18:18:00,0.0875
2026-08-20 18:18:15,0.0875
2026-08-20 18:18:30,0.0875
2026-08-20 18:18:45,0.0890
2026-08-20 18:19:00,0.0890
2026-08-20 18:19:15,0.0890
2026-08-20 18:19:30,0.0890
2026-08-20 18:19:45,0.0906
2026-08-20 18:20:00,0.0906
2026-08-20 18:20:15,0.0906
2026-08-20 18:20:30,0.0906
2026-08-20 18:20:45,0.0913
2026-08-20 18:21:00,0.0913
2026-08-20 18:21:15,0.0913
2026-08-20 18:21:30,0.0913
2026-08-20 18:21:45,0.0914
2026-08-20 18:22:00,0.0914
2026-08-20 18:22:15,0.0914
2026-08-20 18:22:30,0.0914
2026-08-20 18:22:45,0.0913
2026-08-20 18:23:00,0.0913
2026-08-20 18:23:15,0.0913
2026-08-20 18:23:30,0.0913
2026-08-20 18:23:45,0.0913
2026-08-20 18:24:00,0.0913
2026-08-20 18:24:15,0.0913
2026-08-20 18:24:30,0.0913
2026-08-20 18:24:45,0.0914
2026-08-20 18:25:00,0.0914
2026-08-20 18:25:15,0.0914
2026-08-20 18:25:30,0.0914
2026-08-20 18:25:45,0.0857
2026-08-20 18:26:00,0.0857
2026-08-20 18:26:15,0.0857
2026-08-20 18:26:30,0.0857
2026-08-20 18:26:45,0.0781
2026-08-20 18:27:00,0.0781
2026-08-20 18:27:15,0.0781
2026-08-20 18:27:30,0.0781
2026-08-20 18:27:45,0.0725
2026-08-20 18:28:00,0.0725
2026-08-20 18:28:15,0.0725
2026-08-20 18:28:30,0.0725
2026-08-20 18:28:45,0.0669
2026-08-20 18:29:00,0.0669
2026-08-20 18:29:15,0.0669
2026-08-20 18:29:30,0.0669
2026-08-20 18:29:45,0.0612
2026-08-20 18:30:00,0.0612
2026-08-20 18:30:15,0.0612
2026-08-20 18:30:30,0.0612
2026-08-20 18:30:45,0.0581
2026-08-20 18:31:00,0.0581
2026-08-20 18:31:15,0.0581
2026-08-20 18:31:30,0.0581
2026-08-20 18:31:45,0.0570
2026-08-20 18:32:00,0.0570
2026-08-20 18:32:15,0.0570
2026-08-20 18:32:30,0.0570
2026-08-20 18:32:45,0.0570
2026-08-20 18:33:00,0.0570
2026-08-20 18:33:15,0.0570
2026-08-20 18:33:30,0.0570
2026-08-20 18:33:45,0.0570
2026-08-20 18:34:00,0.0570
2026-08-20 18:34:15,0.0570
2026-08-20 18:34:30,0.0570
2026-08-20 18:34:45,0.0571
2026-08-20 18:35:00,0.0571
2026-08-20 18:35:15,0.0571
2026-08-20 18:35:30,0.0571
2026-08-20 18:35:45,0.0582
2026-08-20 18:36:00,0.0582
2026-08-20 18:36:15,0.0582
2026-08-20 18:36:30,0.0582
2026-08-20 18:36:45,0.0629
2026-08-20 18:37:00,0.0629
2026-08-20 18:37:15,0.0629
2026-08-20 18:37:30,0.0629
2026-08-20 18:37:45,0.0676
2026-08-20 18:38:00,0.0676
2026-08-20 18:38:15,0.0676
2026-08-20 18:38:30,0.0676
2026-08-20 18:38:45,0.0722
2026-08-20 18:39:00,0.0722
2026-08-20 18:39:15,0.0722
2026-08-20 18:39:30,0.0722
2026-08-20 18:39:45,0.0765
2026-08-20 18:40:00,0.0765
2026-08-20 18:40:15,0.0765
2026-08-20 18:40:30,0.0765
2026-08-20 18:40:45,0.0804
2026-08-20 18:41:00,0.0804
2026-08-20 18:41:15,0.0804
2026-08-20 18:41:30,0.0804
2026-08-20 18:41:45,0.0818
2026-08-20 18:42:00,0.0818
2026-08-20 18:42:15,0.0818
2026-08-20 18:42:30,0.0818
2026-08-20 18:42:45,0.0820
2026-08-20 18:43:00,0.0820
2026-08-20 18:43:15,0.0820
2026-08-20 18:43:30,0.0820
2026-08-20 18:43:45,0.0817
2026-08-20 18:44:00,0.0817
2026-08-20 18:44:15,0.0817
2026-08-20 18:44:30,0.0817
2026-08-20 18:44:45,0.0816
2026-08-20 18:45:00,0.0816
2026-08-20 18:45:15,0.0816
2026-08-20 18:45:30,0.0816
2026-08-20 18:45:45,0.0819
2026-08-20 18:46:00,0.0819
2026-08-20 18:46:15,0.0819
2026-08-20 18:46:30,0.0819
2026-08-20 18:46:45,0.0846
2026-08-20 18:47:00,0.0846
2026-08-20 18:47:15,0.0846
2026-08-20 18:47:30,0.0846
2026-08-20 18:47:45,0.0862
2026-08-20 18:48:00,0.0862
2026-08-20 18:48:15,0.0862
2026-08-20 18:48:30,0.0862
2026-08-20 18:48:45,0.0871
2026-08-20 18:49:00,0.0871
2026-08-20 18:49:15,0.0871
2026-08-20 18:49:30,0.0871
2026-08-20 18:49:45,0.0881
2026-08-20 18:50:00,0.0881
2026-08-20 18:50:15,0.0881
2026-08-20 18:50:30,0.0881
2026-08-20 18:50:45,0.0890
2026-08-20 18:51:00,0.0890
2026-08-20 18:51:15,0.0890
2026-08-20 18:51:30,0.0890
2026-08-20 18:51:45,0.0890
2026-08-20 18:52:00,0.0890
2026-08-20 18:52:15,0.0890
2026-08-20 18:52:30,0.0890
2026-08-20 18:52:45,0.0892
2026-08-20 18:53:00,0.0892
2026-08-20 18:53:15,0.0892
2026-08-20 18:53:30,0.0892
2026-08-20 18:53:45,0.0892
2026-08-20 18:54:00,0.0892
2026-08-20 18:54:15,0.0892
2026-08-20 18:54:30,0.0892
2026-08-20 18:54:45,0.0892
2026-08-20 18:55:00,0.0892
2026-08-20 18:55:15,0.0892
2026-08-20 18:55:30,0.0892
2026-08-20 18:55:45,0.0891
2026-08-20 18:56:00,0.0891
2026-08-20 18:56:15,0.0891
2026-08-20 18:56:30,0.0891
2026-08-20 18:56:45,0.0835
2026-08-20 18:57:00,0.0835
2026-08-20 18:57:15,0.0835
2026-08-20 18:57:30,0.0835
2026-08-20 18:57:45,0.0797
2026-08-20 18:58:00,0.0797
2026-08-20 18:58:15,0.0797
2026-08-20 18:58:30,0.0797
2026-08-20 18:58:45,0.0772
2026-08-20 18:59:00,0.0772
2026-08-20 18:59:15,0.0772
2026-08-20 18:59:30,0.0772
2026-08-20 18:59:45,0.0748
2026-08-20 19:00:00,0.0748
2026-08-20 19:00:15,0.0748
2026-08-20 19:00:30,0.0748
2026-08-20 19:00:45,0.0725
2026-08-20 19:01:00,0.0725
2026-08-20 19:01:15,0.0725
2026-08-20 19:01:30,0.0725
2026-08-20 19:01:45,0.0710
2026-08-20 19:02:00,0.0710
2026-08-20 19:02:15,0.0710
2026-08-20 19:02:30,0.0710
2026-08-20 19:02:45,0.0700
2026-08-20 19:03:00,0.0700
2026-08-20 19:03:15,0.0700
2026-08-20 19:03:30,0.0700
2026-08-20 19:03:45,0.0700
2026-08-20 19:04:00,0.0700
2026-08-20 19:04:15,0.0700
2026-08-20 19:04:30,0.0700
2026-08-20 19:04:45,0.0699
2026-08-20 19:05:00,0.0699
2026-08-20 19:05:15,0.0699
2026-08-20 19:05:30,0.0699
2026-08-20 19:05:45,0.0698
2026-08-20 19:06:00,0.0698
2026-08-20 19:06:15,0.0698
2026-08-20 19:06:30,0.0698
2026-08-20 19:06:45,0.0717
2026-08-20 19:07:00,0.0717
2026-08-20 19:07:15,0.0717
2026-08-20 19:07:30,0.0717
2026-08-20 19:07:45,0.0770
2026-08-20 19:08:00,0.0770
2026-08-20 19:08:15,0.0770
2026-08-20 19:08:30,0.0770
2026-08-20 19:08:45,0.0813
2026-08-20 19:09:00,0.0813
2026-08-20 19:09:15,0.0813
2026-08-20 19:09:30,0.0813
2026-08-20 19:09:45,0.0854
2026-08-20 19:10:00,0.0854
2026-08-20 19:10:15,0.0854
2026-08-20 19:10:30,0.0854
2026-08-20 19:10:45,0.0897
2026-08-20 19:11:00,0.0897
2026-08-20 19:11:15,0.0897
2026-08-20 19:11:30,0.0897
2026-08-20 19:11:45,0.0928
2026-08-20 19:12:00,0.0928
2026-08-20 19:12:15,0.0928
2026-08-20 19:12:30,0.0928
2026-08-20 19:12:45,0.0934
2026-08-20 19:13:00,0.0934
2026-08-20 19:13:15,0.0934
2026-08-20 19:13:30,0.0934
2026-08-20 19:13:45,0.0934
2026-08-20 19:14:00,0.0934
2026-08-20 19:14:15,0.0934
2026-08-20 19:14:30,0.0934
2026-08-20 19:14:45,0.0933
2026-08-20 19:15:00,0.0933
2026-08-20 19:15:15,0.0933
2026-08-20 19:15:30,0.0933
2026-08-20 19:15:45,0.0932
2026-08-20 19:16:00,0.0932
2026-08-20 19:16:15,0.0932
2026-08-20 19:16:30,0.0932
2026-08-20 19:16:45,0.0943
2026-08-20 19:17:00,0.0943
2026-08-20 19:17:15,0.0943
2026-08-20 19:17:30,0.0943
2026-08-20 19:17:45,0.0975
2026-08-20 19:18:00,0.0975
2026-08-20 19:18:15,0.0975
2026-08-20 19:18:30,0.0975
2026-08-20 19:18:45,0.0992
2026-08-20 19:19:00,0.0992
2026-08-20 19:19:15,0.0992
2026-08-20 19:19:30,0.0992
2026-08-20 19:19:45,0.100
2026-08-20 19:20:00,0.100
2026-08-20 19:20:15,0.100
2026-08-20 19:20:30,0.100
2026-08-20 19:20:45,0.102
2026-08-20 19:21:00,0.102
2026-08-20 19:21:15,0.102
2026-08-20 19:21:30,0.102
2026-08-20 19:21:45,0.103
2026-08-20 19:22:00,0.103
2026-08-20 19:22:15,0.103
2026-08-20 19:22:30,0.103
2026-08-20 19:22:45,0.103
2026-08-20 19:23:00,0.103
2026-08-20 19:23:15,0.103
2026-08-20 19:23:30,0.103
2026-08-20 19:23:45,0.103
2026-08-20 19:24:00,0.103
2026-08-20 19:24:15,0.103
2026-08-20 19:24:30,0.103
2026-08-20 19:24:45,0.103
2026-08-20 19:25:00,0.103
2026-08-20 19:25:15,0.103
2026-08-20 19:25:30,0.103
2026-08-20 19:25:45,0.103
2026-08-20 19:26:00,0.103
2026-08-20 19:26:15,0.103
2026-08-20 19:26:30,0.103
2026-08-20 19:26:45,0.101
2026-08-20 19:27:00,0.101
2026-08-20 19:27:15,0.101
2026-08-20 19:27:30,0.101
2026-08-20 19:27:45,0.0929
2026-08-20 19:28:00,0.0929
2026-08-20 19:28:15,0.0929
2026-08-20 19:28:30,0.0929
2026-08-20 19:28:45,0.0846
2026-08-20 19:29:00,0.0846
2026-08-20 19:29:15,0.0846
2026-08-20 19:29:30,0.0846
2026-08-20 19:29:45,0.0776
2026-08-20 19:30:00,0.0776
2026-08-20 19:30:15,0.0776
2026-08-20 19:30:30,0.0776
2026-08-20 19:30:45,0.0709
2026-08-20 19:31:00,0.0709
2026-08-20 19:31:15,0.0709
2026-08-20 19:31:30,0.0709
2026-08-20 19:31:45,0.0655
2026-08-20 19:32:00,0.0655
2026-08-20 19:32:15,0.0655
2026-08-20 19:32:30,0.0655
2026-08-20 19:32:45,0.0627
2026-08-20 19:33:00,0.0627
2026-08-20 19:33:15,0.0627
2026-08-20 19:33:30,0.0627
2026-08-20 19:33:45,0.0627
2026-08-20 19:34:00,0.0627
2026-08-20 19:34:15,0.0627
2026-08-20 19:34:30,0.0627
2026-08-20 19:34:45,0.0629
2026-08-20 19:35:00,0.0629
2026-08-20 19:35:15,0.0629
2026-08-20 19:35:30,0.0629
2026-08-20 19:35:45,0.0629
2026-08-20 19:36:00,0.0629
2026-08-20 19:36:15,0.0629
2026-08-20 19:36:30,0.0629
2026-08-20 19:36:45,0.0629
2026-08-20 19:37:00,0.0629
2026-08-20 19:37:15,0.0629
2026-08-20 19:37:30,0.0629
2026-08-20 19:37:45,0.0632
2026-08-20 19:38:00,0.0632
2026-08-20 19:38:15,0.0632
2026-08-20 19:38:30,0.0632
2026-08-20 19:38:45,0.0639
2026-08-20 19:39:00,0.0639
2026-08-20 19:39:15,0.0639
2026-08-20 19:39:30,0.0639
2026-08-20 19:39:45,0.0642
2026-08-20 19:40:00,0.0642
2026-08-20 19:40:15,0.0642
2026-08-20 19:40:30,0.0642
2026-08-20 19:40:45,0.0646
2026-08-20 19:41:00,0.0646
2026-08-20 19:41:15,0.0646
2026-08-20 19:41:30,0.0646
2026-08-20 19:41:45,0.0650
2026-08-20 19:42:00,0.0650
2026-08-20 19:42:15,0.0650
2026-08-20 19:42:30,0.0650
2026-08-20 19:42:45,0.0653
2026-08-20 19:43:00,0.0653
2026-08-20 19:43:15,0.0653
2026-08-20 19:43:30,0.0653
2026-08-20 19:43:45,0.0652
2026-08-20 19:44:00,0.0652
2026-08-20 19:44:15,0.0652
2026-08-20 19:44:30,0.0652
2026-08-20 19:44:45,0.0653
2026-08-20 19:45:00,0.0653
2026-08-20 19:45:15,0.0653
2026-08-20 19:45:30,0.0653
2026-08-20 19:45:45,0.0652
2026-08-20 19:46:00,0.0652
2026-08-20 19:46:15,0.0652
2026-08-20 19:46:30,0.0652
2026-08-20 19:46:45,0.0652
2026-08-20 19:47:00,0.0652
2026-08-20 19:47:15,0.0652
2026-08-20 19:47:30,0.0652
2026-08-20 19:47:45,0.0671
2026-08-20 19:48:00,0.0671
2026-08-20 19:48:15,0.0671
2026-08-20 19:48:30,0.0671
2026-08-20 19:48:45,0.0709
2026-08-20 19:49:00,0.0709
2026-08-20 19:49:15,0.0709
2026-08-20 19:49:30,0.0709
2026-08-20 19:49:45,0.0734
2026-08-20 19:50:00,0.0734
2026-08-20 19:50:15,0.0734
2026-08-20 19:50:30,0.0734
2026-08-20 19:50:45,0.0758
2026-08-20 19:51:00,0.0758
2026-08-20 19:51:15,0.0758
2026-08-20 19:51:30,0.0758
2026-08-20 19:51:45,0.0782
2026-08-20 19:52:00,0.0782
2026-08-20 19:52:15,0.0782
2026-08-20 19:52:30,0.0782
2026-08-20 19:52:45,0.0800
2026-08-20 19:53:00,0.0800
2026-08-20 19:53:15,0.0800
2026-08-20 19:53:30,0.0800
2026-08-20 19:53:45,0.0804
2026-08-20 19:54:00,0.0804
2026-08-20 19:54:15,0.0804
2026-08-20 19:54:30,0.0804
2026-08-20 19:54:45,0.0805
2026-08-20 19:55:00,0.0805
2026-08-20 19:55:15,0.0805
2026-08-20 19:55:30,0.0805
2026-08-20 19:55:45,0.0805
2026-08-20 19:56:00,0.0805
2026-08-20 19:56:15,0.0805
2026-08-20 19:56:30,0.0805
2026-08-20 19:56:45,0.0805
2026-08-20 19:57:00,0.0805
2026-08-20 19:57:15,0.0805
2026-08-20 19:57:30,0.0805
2026-08-20 19:57:45,0.0785
2026-08-20 19:58:00,0.0785
2026-08-20 19:58:15,0.0785
2026-08-20 19:58:30,0.0785
2026-08-20 19:58:45,0.0727
2026-08-20 19:59:00,0.0727
2026-08-20 19:59:15,0.0727
2026-08-20 19:59:30,0.0727
2026-08-20 19:59:45,0.0663
2026-08-20 20:00:00,0.0663
2026-08-20 20:00:15,0.0663
2026-08-20 20:00:30,0.0663
