"UPF0","UPF0"
2026-08-20 18:42:15,0.0284
2026-08-20 18:42:30,0.0284
2026-08-20 18:42:45,0.0283
2026-08-20 18:43:00,0.0283
2026-08-20 18:43:15,0.0283
2026-08-20 18:43:30,0.0283
2026-08-20 18:43:45,0.0282
2026-08-20 18:44:00,0.0282
2026-08-20 18:44:15,0.0282
2026-08-20 18:44:30,0.0282
2026-08-20 18:44:45,0.0282
2026-08-20 18:45:00,0.0282
2026-08-20 18:45:15,0.0282
2026-08-20 18:45:30,0.0282
2026-08-20 18:45:45,0.0290
2026-08-20 18:46:00,0.0290
2026-08-20 18:46:15,0.0290
2026-08-20 18:46:30,0.0290
2026-08-20 18:46:45,0.0326
2026-08-20 18:47:00,0.0326
2026-08-20 18:47:15,0.0326
2026-08-20 18:47:30,0.0326
2026-08-20 18:47:45,0.0352
2026-08-20 18:48:00,0.0352
2026-08-20 18:48:15,0.0352
2026-08-20 18:48:30,0.0352
2026-08-20 18:48:45,0.0372
2026-08-20 18:49:00,0.0372
2026-08-20 18:49:15,0.0372
2026-08-20 18:49:30,0.0372
2026-08-20 18:49:45,0.0392
2026-08-20 18:50:00,0.0392
2026-08-20 18:50:15,0.0392
2026-08-20 18:50:30,0.0392
2026-08-20 18:50:45,0.0409
2026-08-20 18:51:00,0.0409
2026-08-20 18:51:15,0.0409
2026-08-20 18:51:30,0.0409
2026-08-20 18:51:45,0.0414
2026-08-20 18:52:00,0.0414
2026-08-20 18:52:15,0.0414
2026-08-20 18:52:30,0.0414
2026-08-20 18:52:45,0.0415
2026-08-20 18:53:00,0.0415
2026-08-20 18:53:15,0.0415
2026-08-20 18:53:30,0.0415
2026-08-20 18:53:45,0.0415
2026-08-20 18:54:00,0.0415
2026-08-20 18:54:15,0.0415
2026-08-20 18:54:30,0.0415
2026-08-20 18:54:45,0.0415
2026-08-20 18:55:00,0.0415
2026-08-20 18:55:15,0.0415
2026-08-20 18:55:30,0.0415
2026-08-20 18:55:45,0.0412
2026-08-20 18:56:00,0.0412
2026-08-20 18:56:15,0.0412
2026-08-20 18:56:30,0.0412
2026-08-20 18:56:45,0.0375
2026-08-20 18:57:00,0.0375
2026-08-20 18:57:15,0.0375
2026-08-20 18:57:30,0.0375
2026-08-20 18:57:45,0.0335
2026-08-20 18:58:00,0.0335
2026-08-20 18:58:15,0.0335
2026-08-20 18:58:30,0.0335
2026-08-20 18:58:45,0.0308
2026-08-20 18:59:00,0.0308
2026-08-20 18:59:15,0.0308
2026-08-20 18:59:30,0.0308
2026-08-20 18:59:45,0.0280
2026-08-20 19:00:00,0.0280
2026-08-20 19:00:15,0.0280
2026-08-20 19:00:30,0.0280
2026-08-20 19:00:45,0.0252
2026-08-20 19:01:00,0.0252
2026-08-20 19:01:15,0.0252
2026-08-20 19:01:30,0.0252
2026-08-20 19:01:45,0.0231
2026-08-20 19:02:00,0.0231
2026-08-20 19:02:15,0.0231
2026-08-20 19:02:30,0.0231
2026-08-20 19:02:45,0.0229
2026-08-20 19:03:00,0.0229
2026-08-20 19:03:15,0.0229
2026-08-20 19:03:30,0.0229
2026-08-20 19:03:45,0.0228
2026-08-20 19:04:00,0.0228
2026-08-20 19:04:15,0.0228
2026-08-20 19:04:30,0.0228
2026-08-20 19:04:45,0.0229
2026-08-20 19:05:00,0.0229
2026-08-20 19:05:15,0.0229
2026-08-20 19:05:30,0.0229
2026-08-20 19:05:45,0.0229
2026-08-20 19:06:00,0.0229
2026-08-20 19:06:15,0.0229
2026-08-20 19:06:30,0.0229
2026-08-20 19:06:45,0.0232
2026-08-20 19:07:00,0.0232
2026-08-20 19:07:15,0.0232
2026-08-20 19:07:30,0.0232
2026-08-20 19:07:45,0.0235
2026-08-20 19:08:00,0.0235
2026-08-20 19:08:15,0.0235
2026-08-20 19:08:30,0.0235
2026-08-20 19:08:45,0.0234
2026-08-20 19:09:00,0.0234
2026-08-20 19:09:15,0.0234
2026-08-20 19:09:30,0.0234
2026-08-20 19:09:45,0.0232
2026-08-20 19:10:00,0.0232
2026-08-20 19:10:15,0.0232
2026-08-20 19:10:30,0.0232
2026-08-20 19:10:45,0.0231
2026-08-20 19:11:00,0.0231
2026-08-20 19:11:15,0.0231
2026-08-20 19:11:30,0.0231
2026-08-20 19:11:45,0.0229
2026-08-20 19:12:00,0.0229
2026-08-20 19:12:15,0.0229
2026-08-20 19:12:30,0.0229
2026-08-20 19:12:45,0.0230
2026-08-20 19:13:00,0.0230
2026-08-20 19:13:15,0.0230
2026-08-20 19:13:30,0.0230
2026-08-20 19:13:45,0.0230
2026-08-20 19:14:00,0.0230
2026-08-20 19:14:15,0.0230
2026-08-20 19:14:30,0.0230
2026-08-20 19:14:45,0.0230
2026-08-20 19:15:00,0.0230
2026-08-20 19:15:15,0.0230
2026-08-20 19:15:30,0.0230
2026-08-20 19:15:45,0.0229
2026-08-20 19:16:00,0.0229
2026-08-20 19:16:15,0.0229
2026-08-20 19:16:30,0.0229
2026-08-20 19:16:45,0.0235
2026-08-20 19:17:00,0.0235
2026-08-20 19:17:15,0.0235
2026-08-20 19:17:30,0.0235
2026-08-20 19:17:45,0.0248
2026-08-20 19:18:00,0.0248
2026-08-20 19:18:15,0.0248
2026-08-20 19:18:30,0.0248
2026-08-20 19:18:45,0.0254
2026-08-20 19:19:00,0.0254
2026-08-20 19:19:15,0.0254
2026-08-20 19:19:30,0.0254
2026-08-20 19:19:45,0.0258
2026-08-20 19:20:00,0.0258
2026-08-20 19:20:15,0.0258
2026-08-20 19:20:30,0.0258
2026-08-20 19:20:45,0.0263
2026-08-20 19:21:00,0.0263
2026-08-20 19:21:15,0.0263
2026-08-20 19:21:30,0.0263
2026-08-20 19:21:45,0.0266
2026-08-20 19:22:00,0.0266
2026-08-20 19:22:15,0.0266
2026-08-20 19:22:30,0.0266
2026-08-20 19:22:45,0.0267
2026-08-20 19:23:00,0.0267
2026-08-20 19:23:15,0.0267
2026-08-20 19:23:30,0.0267
2026-08-20 19:23:45,0.0267
2026-08-20 19:24:00,0.0267
2026-08-20 19:24:15,0.0267
2026-08-20 19:24:30,0.0267
2026-08-20 19:24:45,0.0267
2026-08-20 19:25:00,0.0267
2026-08-20 19:25:15,0.0267
2026-08-20 19:25:30,0.0267
2026-08-20 19:25:45,0.0268
2026-08-20 19:26:00,0.0268
2026-08-20 19:26:15,0.0268
2026-08-20 19:26:30,0.0268
2026-08-20 19:26:45,0.0264
2026-08-20 19:27:00,0.0264
2026-08-20 19:27:15,0.0264
2026-08-20 19:27:30,0.0264
2026-08-20 19:27:45,0.0252
2026-08-20 19:28:00,0.0252
2026-08-20 19:28:15,0.0252
2026-08-20 19:28:30,0.0252
2026-08-20 19:28:45,0.0245
2026-08-20 19:29:00,0.0245
2026-08-20 19:29:15,0.0245
2026-08-20 19:29:30,0.0245
2026-08-20 19:29:45,0.0242
2026-08-20 19:30:00,0.0242
2026-08-20 19:30:15,0.0242
2026-08-20 19:30:30,0.0242
2026-08-20 19:30:45,0.0239
2026-08-20 19:31:00,0.0239
2026-08-20 19:31:15,0.0239
2026-08-20 19:31:30,0.0239
2026-08-20 19:31:45,0.0235
2026-08-20 19:32:00,0.0235
2026-08-20 19:32:15,0.0235
2026-08-20 19:32:30,0.0235
2026-08-20 19:32:45,0.0230
2026-08-20 19:33:00,0.0230
2026-08-20 19:33:15,0.0230
2026-08-20 19:33:30,0.0230
2026-08-20 19:33:45,0.0230
2026-08-20 19:34:00,0.0230
2026-08-20 19:34:15,0.0230
2026-08-20 19:34:30,0.0230
2026-08-20 19:34:45,0.0230
2026-08-20 19:35:00,0.0230
2026-08-20 19:35:15,0.0230
2026-08-20 19:35:30,0.0230
2026-08-20 19:35:45,0.0230
2026-08-20 19:36:00,0.0230
2026-08-20 19:36:15,0.0230
2026-08-20 19:36:30,0.0230
2026-08-20 19:36:45,0.0230
2026-08-20 19:37:00,0.0230
2026-08-20 19:37:15,0.0230
2026-08-20 19:37:30,0.0230
2026-08-20 19:37:45,0.0261
2026-08-20 19:38:00,0.0261
2026-08-20 19:38:15,0.0261
2026-08-20 19:38:30,0.0261
2026-08-20 19:38:45,0.0309
2026-08-20 19:39:00,0.0309
2026-08-20 19:39:15,0.0309
2026-08-20 19:39:30,0.0309
2026-08-20 19:39:45,0.0346
2026-08-20 19:40:00,0.0346
2026-08-20 19:40:15,0.0346
2026-08-20 19:40:30,0.0346
2026-08-20 19:40:45,0.0384
2026-08-20 19:41:00,0.0384
2026-08-20 19:41:15,0.0384
2026-08-20 19:41:30,0.0384
2026-08-20 19:41:45,0.0421
2026-08-20 19:42:00,0.0421
2026-08-20 19:42:15,0.0421
2026-08-20 19:42:30,0.0421
2026-08-20 19:42:45,0.0442
2026-08-20 19:43:00,0.0442
2026-08-20 19:43:15,0.0442
2026-08-20 19:43:30,0.0442
2026-08-20 19:43:45,0.0445
2026-08-20 19:44:00,0.0445
2026-08-20 19:44:15,0.0445
2026-08-20 19:44:30,0.0445
2026-08-20 19:44:45,0.0445
2026-08-20 19:45:00,0.0445
2026-08-20 19:45:15,0.0445
2026-08-20 19:45:30,0.0445
2026-08-20 19:45:45,0.0444
2026-08-20 19:46:00,0.0444
2026-08-20 19:46:15,0.0444
2026-08-20 19:46:30,0.0444
2026-08-20 19:46:45,0.0443
2026-08-20 19:47:00,0.0443
2026-08-20 19:47:15,0.0443
2026-08-20 19:47:30,0.0443
2026-08-20 19:47:45,0.0465
2026-08-20 19:48:00,0.0465
2026-08-20 19:48:15,0.0465
2026-08-20 19:48:30,0.0465
2026-08-20 19:48:45,0.0495
2026-08-20 19:49:00,0.0495
2026-08-20 19:49:15,0.0495
2026-08-20 19:49:30,0.0495
2026-08-20 19:49:45,0.0506
2026-08-20 19:50:00,0.0506
2026-08-20 19:50:15,0.0506
2026-08-20 19:50:30,0.0506
2026-08-20 19:50:45,0.0517
2026-08-20 19:51:00,0.0517
2026-08-20 19:51:15,0.0517
2026-08-20 19:51:30,0.0517
2026-08-20 19:51:45,0.0529
2026-08-20 19:52:00,0.0529
2026-08-20 19:52:15,0.0529
2026-08-20 19:52:30,0.0529
2026-08-20 19:52:45,0.0534
2026-08-20 19:53:00,0.0534
2026-08-20 19:53:15,0.0534
2026-08-20 19:53:30,0.0534
2026-08-20 19:53:45,0.0535
2026-08-20 19:54:00,0.0535
2026-08-20 19:54:15,0.0535
2026-08-20 19:54:30,0.0535
2026-08-20 19:54:45,0.0535
2026-08-20 19:55:00,0.0535
2026-08-20 19:55:15,0.0535
2026-08-20 19:55:30,0.0535
2026-08-20 19:55:45,0.0536
2026-08-20 19:56:00,0.0536
2026-08-20 19:56:15,0.0536
2026-08-20 19:56:30,0.0536
