"UPF0","UPF0"
2026-08-20 17:27:00,0.343
2026-08-20 17:27:15,0.343
2026-08-20 17:27:30,0.343
2026-08-20 17:27:45,0.442
2026-08-20 17:28:00,0.442
2026-08-20 17:28:15,0.442
2026-08-20 17:28:30,0.442
2026-08-20 17:28:45,0.516
2026-08-20 17:29:00,0.516
2026-08-20 17:29:15,0.516
2026-08-20 17:29:30,0.516
2026-08-20 17:29:45,0.515
2026-08-20 17:30:00,0.515
2026-08-20 17:30:15,0.515
2026-08-20 17:30:30,0.515
2026-08-20 17:30:45,0.514
2026-08-20 17:31:00,0.514
2026-08-20 17:31:15,0.514
2026-08-20 17:31:30,0.514
2026-08-20 17:31:45,0.514
2026-08-20 17:32:00,0.514
2026-08-20 17:32:15,0.514
2026-08-20 17:32:30,0.514
2026-08-20 17:32:45,0.514
2026-08-20 17:33:00,0.514
2026-08-20 17:33:15,0.514
2026-08-20 17:33:30,0.514
2026-08-20 17:33:45,0.514
2026-08-20 17:34:00,0.514
2026-08-20 17:34:15,0.514
2026-08-20 17:34:30,0.514
2026-08-20 17:34:45,0.525
2026-08-20 17:35:00,0.525
2026-08-20 17:35:15,0.525
2026-08-20 17:35:30,0.525
2026-08-20 17:35:45,0.536
2026-08-20 17:36:00,0.536
2026-08-20 17:36:15,0.536
2026-08-20 17:36:30,0.536
2026-08-20 17:36:45,0.546
2026-08-20 17:37:00,0.546
2026-08-20 17:37:15,0.546
2026-08-20 17:37:30,0.546
2026-08-20 17:37:45,0.556
2026-08-20 17:38:00,0.556
2026-08-20 17:38:15,0.556
2026-08-20 17:38:30,0.556
2026-08-20 17:38:45,0.564
2026-08-20 17:39:00,0.564
2026-08-20 17:39:15,0.564
2026-08-20 17:39:30,0.564
2026-08-20 17:39:45,0.567
2026-08-20 17:40:00,0.567
2026-08-20 17:40:15,0.567
2026-08-20 17:40:30,0.567
2026-08-20 17:40:45,0.567
2026-08-20 17:41:00,0.567
2026-08-20 17:41:15,0.567
2026-08-20 17:41:30,0.567
2026-08-20 17:41:45,0.567
2026-08-20 17:42:00,0.567
2026-08-20 17:42:15,0.567
2026-08-20 17:42:30,0.567
2026-08-20 17:42:45,0.567
2026-08-20 17:43:00,0.567
2026-08-20 17:43:15,0.567
2026-08-20 17:43:30,0.567
2026-08-20 17:43:45,0.567
2026-08-20 17:44:00,0.567
2026-08-20 17:44:15,0.567
2026-08-20 17:44:30,0.567
2026-08-20 17:44:45,0.551
2026-08-20 17:45:00,0.551
2026-08-20 17:45:15,0.551
2026-08-20 17:45:30,0.551
2026-08-20 17:45:45,0.514
2026-08-20 17:46:00,0.514
2026-08-20 17:46:15,0.514
2026-08-20 17:46:30,0.514
2026-08-20 17:46:45,0.472
2026-08-20 17:47:00,0.472
2026-08-20 17:47:15,0.472
2026-08-20 17:47:30,0.472
2026-08-20 17:47:45,0.431
2026-08-20 17:48:00,0.431
2026-08-20 17:48:15,0.431
2026-08-20 17:48:30,0.431
2026-08-20 17:48:45,0.391
2026-08-20 17:49:00,0.391
2026-08-20 17:49:15,0.391
2026-08-20 17:49:30,0.391
2026-08-20 17:49:45,0.372
2026-08-20 17:50:00,0.372
2026-08-20 17:50:15,0.372
2026-08-20 17:50:30,0.372
2026-08-20 17:50:45,0.371
2026-08-20 17:51:00,0.371
2026-08-20 17:51:15,0.371
2026-08-20 17:51:30,0.371
2026-08-20 17:51:45,0.368
2026-08-20 17:52:00,0.368
2026-08-20 17:52:15,0.368
2026-08-20 17:52:30,0.368
2026-08-20 17:52:45,0.367
2026-08-20 17:53:00,0.367
2026-08-20 17:53:15,0.367
2026-08-20 17:53:30,0.367
2026-08-20 17:53:45,0.365
2026-08-20 17:54:00,0.365
2026-08-20 17:54:15,0.365
2026-08-20 17:54:30,0.365
2026-08-20 17:54:45,0.362
2026-08-20 17:55:00,0.362
2026-08-20 17:55:15,0.362
2026-08-20 17:55:30,0.362
2026-08-20 17:55:45,0.351
2026-08-20 17:56:00,0.351
2026-08-20 17:56:15,0.351
2026-08-20 17:56:30,0.351
2026-08-20 17:56:45,0.344
2026-08-20 17:57:00,0.344
2026-08-20 17:57:15,0.344
2026-08-20 17:57:30,0.344
2026-08-20 17:57:45,0.337
2026-08-20 17:58:00,0.337
2026-08-20 17:58:15,0.337
2026-08-20 17:58:30,0.337
2026-08-20 17:58:45,0.330
2026-08-20 17:59:00,0.330
2026-08-20 17:59:15,0.330
2026-08-20 17:59:30,0.330
2026-08-20 17:59:45,0.321
2026-08-20 18:00:00,0.321
2026-08-20 18:00:15,0.321
2026-08-20 18:00:30,0.321
2026-08-20 18:00:45,0.319
2026-08-20 18:01:00,0.319
2026-08-20 18:01:15,0.319
2026-08-20 18:01:30,0.319
2026-08-20 18:01:45,0.319
2026-08-20 18:02:00,0.319
2026-08-20 18:02:15,0.319
2026-08-20 18:02:30,0.319
2026-08-20 18:02:45,0.319
2026-08-20 18:03:00,0.319
2026-08-20 18:03:15,0.319
2026-08-20 18:03:30,0.319
2026-08-20 18:03:45,0.319
2026-08-20 18:04:00,0.319
2026-08-20 18:04:15,0.319
2026-08-20 18:04:30,0.319
2026-08-20 18:04:45,0.319
2026-08-20 18:05:00,0.319
2026-08-20 18:05:15,0.319
2026-08-20 18:05:30,0.319
2026-08-20 18:05:45,0.324
2026-08-20 18:06:00,0.324
2026-08-20 18:06:15,0.324
2026-08-20 18:06:30,0.324
2026-08-20 18:06:45,0.328
2026-08-20 18:07:00,0.328
2026-08-20 18:07:15,0.328
2026-08-20 18:07:30,0.328
2026-08-20 18:07:45,0.331
2026-08-20 18:08:00,0.331
2026-08-20 18:08:15,0.331
2026-08-20 18:08:30,0.331
2026-08-20 18:08:45,0.335
2026-08-20 18:09:00,0.335
2026-08-20 18:09:15,0.335
2026-08-20 18:09:30,0.335
2026-08-20 18:09:45,0.338
2026-08-20 18:10:00,0.338
2026-08-20 18:10:15,0.338
2026-08-20 18:10:30,0.338
2026-08-20 18:10:45,0.340
2026-08-20 18:11:00,0.340
2026-08-20 18:11:15,0.340
2026-08-20 18:11:30,0.340
2026-08-20 18:11:45,0.340
2026-08-20 18:12:00,0.340
2026-08-20 18:12:15,0.340
2026-08-20 18:12:30,0.340
2026-08-20 18:12:45,0.340
2026-08-20 18:13:00,0.340
2026-08-20 18:13:15,0.340
2026-08-20 18:13:30,0.340
2026-08-20 18:13:45,0.340
2026-08-20 18:14:00,0.340
2026-08-20 18:14:15,0.340
2026-08-20 18:14:30,0.340
2026-08-20 18:14:45,0.340
2026-08-20 18:15:00,0.340
2026-08-20 18:15:15,0.340
2026-08-20 18:15:30,0.340
2026-08-20 18:15:45,0.344
2026-08-20 18:16:00,0.344
2026-08-20 18:16:15,0.344
2026-08-20 18:16:30,0.344
2026-08-20 18:16:45,0.348
2026-08-20 18:17:00,0.348
2026-08-20 18:17:15,0.348
2026-08-20 18:17:30,0.348
2026-08-20 18:17:45,0.350
2026-08-20 18:18:00,0.350
2026-08-20 18:18:15,0.350
2026-08-20 18:18:30,0.350
2026-08-20 18:18:45,0.352
2026-08-20 18:19:00,0.352
2026-08-20 18:19:15,0.352
2026-08-20 18:19:30,0.352
2026-08-20 18:19:45,0.353
2026-08-20 18:20:00,0.353
2026-08-20 18:20:15,0.353
2026-08-20 18:20:30,0.353
2026-08-20 18:20:45,0.354
2026-08-20 18:21:00,0.354
2026-08-20 18:21:15,0.354
2026-08-20 18:21:30,0.354
2026-08-20 18:21:45,0.354
2026-08-20 18:22:00,0.354
2026-08-20 18:22:15,0.354
2026-08-20 18:22:30,0.354
2026-08-20 18:22:45,0.354
2026-08-20 18:23:00,0.354
2026-08-20 18:23:15,0.354
2026-08-20 18:23:30,0.354
2026-08-20 18:23:45,0.354
2026-08-20 18:24:00,0.354
2026-08-20 18:24:15,0.354
2026-08-20 18:24:30,0.354
2026-08-20 18:24:45,0.354
2026-08-20 18:25:00,0.354
2026-08-20 18:25:15,0.354
2026-08-20 18:25:30,0.354
2026-08-20 18:25:45,0.350
2026-08-20 18:26:00,0.350
2026-08-20 18:26:15,0.350
2026-08-20 18:26:30,0.350
2026-08-20 18:26:45,0.343
2026-08-20 18:27:00,0.343
2026-08-20 18:27:15,0.343
2026-08-20 18:27:30,0.343
2026-08-20 18:27:45,0.339
2026-08-20 18:28:00,0.339
2026-08-20 18:28:15,0.339
2026-08-20 18:28:30,0.339
2026-08-20 18:28:45,0.334
2026-08-20 18:29:00,0.334
2026-08-20 18:29:15,0.334
2026-08-20 18:29:30,0.334
2026-08-20 18:29:45,0.330
2026-08-20 18:30:00,0.330
2026-08-20 18:30:15,0.330
2026-08-20 18:30:30,0.330
2026-08-20 18:30:45,0.325
2026-08-20 18:31:00,0.325
2026-08-20 18:31:15,0.325
2026-08-20 18:31:30,0.325
2026-08-20 18:31:45,0.324
2026-08-20 18:32:00,0.324
2026-08-20 18:32:15,0.324
2026-08-20 18:32:30,0.324
2026-08-20 18:32:45,0.324
2026-08-20 18:33:00,0.324
2026-08-20 18:33:15,0.324
2026-08-20 18:33:30,0.324
2026-08-20 18:33:45,0.324
2026-08-20 18:34:00,0.324
2026-08-20 18:34:15,0.324
2026-08-20 18:34:30,0.324
2026-08-20 18:34:45,0.324
2026-08-20 18:35:00,0.324
2026-08-20 18:35:15,0.324
2026-08-20 18:35:30,0.324
2026-08-20 18:35:45,0.326
2026-08-20 18:36:00,0.326
2026-08-20 18:36:15,0.326
2026-08-20 18:36:30,0.326
2026-08-20 18:36:45,0.334
2026-08-20 18:37:00,0.334
2026-08-20 18:37:15,0.334
2026-08-20 18:37:30,0.334
2026-08-20 18:37:45,0.340
2026-08-20 18:38:00,0.340
2026-08-20 18:38:15,0.340
2026-08-20 18:38:30,0.340
2026-08-20 18:38:45,0.347
2026-08-20 18:39:00,0.347
2026-08-20 18:39:15,0.347
2026-08-20 18:39:30,0.347
2026-08-20 18:39:45,0.354
2026-08-20 18:40:00,0.354
2026-08-20 18:40:15,0.354
2026-08-20 18:40:30,0.354
2026-08-20 18:40:45,0.359
2026-08-20 18:41:00,0.359
2026-08-20 18:41:15,0.359
2026-08-20 18:41:30,0.359
2026-08-20 18:41:45,0.360
2026-08-20 18:42:00,0.360
2026-08-20 18:42:15,0.360
2026-08-20 18:42:30,0.360
2026-08-20 18:42:45,0.361
2026-08-20 18:43:00,0.361
2026-08-20 18:43:15,0.361
2026-08-20 18:43:30,0.361
2026-08-20 18:43:45,0.359
2026-08-20 18:44:00,0.359
2026-08-20 18:44:15,0.359
2026-08-20 18:44:30,0.359
2026-08-20 18:44:45,0.359
2026-08-20 18:45:00,0.359
2026-08-20 18:45:15,0.359
2026-08-20 18:45:30,0.359
2026-08-20 18:45:45,0.359
2026-08-20 18:46:00,0.359
2026-08-20 18:46:15,0.359
2026-08-20 18:46:30,0.359
2026-08-20 18:46:45,0.363
2026-08-20 18:47:00,0.363
2026-08-20 18:47:15,0.363
2026-08-20 18:47:30,0.363
2026-08-20 18:47:45,0.365
2026-08-20 18:48:00,0.365
2026-08-20 18:48:15,0.365
2026-08-20 18:48:30,0.365
2026-08-20 18:48:45,0.366
2026-08-20 18:49:00,0.366
2026-08-20 18:49:15,0.366
2026-08-20 18:49:30,0.366
2026-08-20 18:49:45,0.367
2026-08-20 18:50:00,0.367
2026-08-20 18:50:15,0.367
2026-08-20 18:50:30,0.367
2026-08-20 18:50:45,0.367
2026-08-20 18:51:00,0.367
2026-08-20 18:51:15,0.367
2026-08-20 18:51:30,0.367
2026-08-20 18:51:45,0.367
2026-08-20 18:52:00,0.367
2026-08-20 18:52:15,0.367
2026-08-20 18:52:30,0.367
2026-08-20 18:52:45,0.367
2026-08-20 18:53:00,0.367
2026-08-20 18:53:15,0.367
2026-08-20 18:53:30,0.367
2026-08-20 18:53:45,0.367
2026-08-20 18:54:00,0.367
2026-08-20 18:54:15,0.367
2026-08-20 18:54:30,0.367
2026-08-20 18:54:45,0.367
2026-08-20 18:55:00,0.367
2026-08-20 18:55:15,0.367
2026-08-20 18:55:30,0.367
2026-08-20 18:55:45,0.366
2026-08-20 18:56:00,0.366
2026-08-20 18:56:15,0.366
2026-08-20 18:56:30,0.366
2026-08-20 18:56:45,0.359
2026-08-20 18:57:00,0.359
2026-08-20 18:57:15,0.359
2026-08-20 18:57:30,0.359
2026-08-20 18:57:45,0.350
2026-08-20 18:58:00,0.350
2026-08-20 18:58:15,0.350
2026-08-20 18:58:30,0.350
2026-08-20 18:58:45,0.343
2026-08-20 18:59:00,0.343
2026-08-20 18:59:15,0.343
2026-08-20 18:59:30,0.343
2026-08-20 18:59:45,0.334
2026-08-20 19:00:00,0.334
2026-08-20 19:00:15,0.334
2026-08-20 19:00:30,0.334
2026-08-20 19:00:45,0.326
2026-08-20 19:01:00,0.326
2026-08-20 19:01:15,0.326
2026-08-20 19:01:30,0.326
2026-08-20 19:01:45,0.320
2026-08-20 19:02:00,0.320
2026-08-20 19:02:15,0.320
2026-08-20 19:02:30,0.320
2026-08-20 19:02:45,0.318
2026-08-20 19:03:00,0.318
2026-08-20 19:03:15,0.318
2026-08-20 19:03:30,0.318
2026-08-20 19:03:45,0.318
2026-08-20 19:04:00,0.318
2026-08-20 19:04:15,0.318
2026-08-20 19:04:30,0.318
2026-08-20 19:04:45,0.318
2026-08-20 19:05:00,0.318
2026-08-20 19:05:15,0.318
2026-08-20 19:05:30,0.318
2026-08-20 19:05:45,0.318
2026-08-20 19:06:00,0.318
2026-08-20 19:06:15,0.318
2026-08-20 19:06:30,0.318
2026-08-20 19:06:45,0.322
2026-08-20 19:07:00,0.322
2026-08-20 19:07:15,0.322
2026-08-20 19:07:30,0.322
2026-08-20 19:07:45,0.331
2026-08-20 19:08:00,0.331
2026-08-20 19:08:15,0.331
2026-08-20 19:08:30,0.331
2026-08-20 19:08:45,0.337
2026-08-20 19:09:00,0.337
2026-08-20 19:09:15,0.337
2026-08-20 19:09:30,0.337
2026-08-20 19:09:45,0.344
2026-08-20 19:10:00,0.344
2026-08-20 19:10:15,0.344
2026-08-20 19:10:30,0.344
2026-08-20 19:10:45,0.351
2026-08-20 19:11:00,0.351
2026-08-20 19:11:15,0.351
2026-08-20 19:11:30,0.351
2026-08-20 19:11:45,0.355
2026-08-20 19:12:00,0.355
2026-08-20 19:12:15,0.355
2026-08-20 19:12:30,0.355
2026-08-20 19:12:45,0.356
2026-08-20 19:13:00,0.356
2026-08-20 19:13:15,0.356
2026-08-20 19:13:30,0.356
2026-08-20 19:13:45,0.356
2026-08-20 19:14:00,0.356
2026-08-20 19:14:15,0.356
2026-08-20 19:14:30,0.356
2026-08-20 19:14:45,0.356
2026-08-20 19:15:00,0.356
2026-08-20 19:15:15,0.356
2026-08-20 19:15:30,0.356
2026-08-20 19:15:45,0.355
2026-08-20 19:16:00,0.355
2026-08-20 19:16:15,0.355
2026-08-20 19:16:30,0.355
2026-08-20 19:16:45,0.358
2026-08-20 19:17:00,0.358
2026-08-20 19:17:15,0.358
2026-08-20 19:17:30,0.358
2026-08-20 19:17:45,0.364
2026-08-20 19:18:00,0.364
2026-08-20 19:18:15,0.364
2026-08-20 19:18:30,0.364
2026-08-20 19:18:45,0.366
2026-08-20 19:19:00,0.366
2026-08-20 19:19:15,0.366
2026-08-20 19:19:30,0.366
2026-08-20 19:19:45,0.368
2026-08-20 19:20:00,0.368
2026-08-20 19:20:15,0.368
2026-08-20 19:20:30,0.368
2026-08-20 19:20:45,0.370
2026-08-20 19:21:00,0.370
2026-08-20 19:21:15,0.370
2026-08-20 19:21:30,0.370
2026-08-20 19:21:45,0.372
2026-08-20 19:22:00,0.372
2026-08-20 19:22:15,0.372
2026-08-20 19:22:30,0.372
2026-08-20 19:22:45,0.372
2026-08-20 19:23:00,0.372
2026-08-20 19:23:15,0.372
2026-08-20 19:23:30,0.372
2026-08-20 19:23:45,0.372
2026-08-20 19:24:00,0.372
2026-08-20 19:24:15,0.372
2026-08-20 19:24:30,0.372
2026-08-20 19:24:45,0.372
2026-08-20 19:25:00,0.372
2026-08-20 19:25:15,0.372
2026-08-20 19:25:30,0.372
2026-08-20 19:25:45,0.372
2026-08-20 19:26:00,0.372
2026-08-20 19:26:15,0.372
2026-08-20 19:26:30,0.372
2026-08-20 19:26:45,0.370
2026-08-20 19:27:00,0.370
2026-08-20 19:27:15,0.370
2026-08-20 19:27:30,0.370
2026-08-20 19:27:45,0.363
2026-08-20 19:28:00,0.363
2026-08-20 19:28:15,0.363
2026-08-20 19:28:30,0.363
2026-08-20 19:28:45,0.354
2026-08-20 19:29:00,0.354
2026-08-20 19:29:15,0.354
2026-08-20 19:29:30,0.354
2026-08-20 19:29:45,0.348
2026-08-20 19:30:00,0.348
2026-08-20 19:30:15,0.348
2026-08-20 19:30:30,0.348
2026-08-20 19:30:45,0.341
2026-08-20 19:31:00,0.341
2026-08-20 19:31:15,0.341
2026-08-20 19:31:30,0.341
2026-08-20 19:31:45,0.333
2026-08-20 19:32:00,0.333
2026-08-20 19:32:15,0.333
2026-08-20 19:32:30,0.333
2026-08-20 19:32:45,0.326
2026-08-20 19:33:00,0.326
2026-08-20 19:33:15,0.326
2026-08-20 19:33:30,0.326
2026-08-20 19:33:45,0.326
2026-08-20 19:34:00,0.326
2026-08-20 19:34:15,0.326
2026-08-20 19:34:30,0.326
2026-08-20 19:34:45,0.326
2026-08-20 19:35:00,0.326
2026-08-20 19:35:15,0.326
2026-08-20 19:35:30,0.326
2026-08-20 19:35:45,0.326
2026-08-20 19:36:00,0.326
2026-08-20 19:36:15,0.326
2026-08-20 19:36:30,0.326
2026-08-20 19:36:45,0.326
2026-08-20 19:37:00,0.326
2026-08-20 19:37:15,0.326
2026-08-20 19:37:30,0.326
2026-08-20 19:37:45,0.333
2026-08-20 19:38:00,0.333
2026-08-20 19:38:15,0.333
2026-08-20 19:38:30,0.333
2026-08-20 19:38:45,0.344
2026-08-20 19:39:00,0.344
2026-08-20 19:39:15,0.344
2026-08-20 19:39:30,0.344
2026-08-20 19:39:45,0.353
2026-08-20 19:40:00,0.353
2026-08-20 19:40:15,0.353
2026-08-20 19:40:30,0.353
2026-08-20 19:40:45,0.363
2026-08-20 19:41:00,0.363
2026-08-20 19:41:15,0.363
2026-08-20 19:41:30,0.363
2026-08-20 19:41:45,0.372
2026-08-20 19:42:00,0.372
2026-08-20 19:42:15,0.372
2026-08-20 19:42:30,0.372
2026-08-20 19:42:45,0.376
2026-08-20 19:43:00,0.376
2026-08-20 19:43:15,0.376
2026-08-20 19:43:30,0.376
2026-08-20 19:43:45,0.377
2026-08-20 19:44:00,0.377
2026-08-20 19:44:15,0.377
2026-08-20 19:44:30,0.377
2026-08-20 19:44:45,0.377
2026-08-20 19:45:00,0.377
2026-08-20 19:45:15,0.377
2026-08-20 19:45:30,0.377
2026-08-20 19:45:45,0.376
2026-08-20 19:46:00,0.376
2026-08-20 19:46:15,0.376
2026-08-20 19:46:30,0.376
2026-08-20 19:46:45,0.376
2026-08-20 19:47:00,0.376
2026-08-20 19:47:15,0.376
2026-08-20 19:47:30,0.376
2026-08-20 19:47:45,0.378
2026-08-20 19:48:00,0.378
2026-08-20 19:48:15,0.378
2026-08-20 19:48:30,0.378
2026-08-20 19:48:45,0.378
2026-08-20 19:49:00,0.378
2026-08-20 19:49:15,0.378
2026-08-20 19:49:30,0.378
2026-08-20 19:49:45,0.376
2026-08-20 19:50:00,0.376
2026-08-20 19:50:15,0.376
2026-08-20 19:50:30,0.376
2026-08-20 19:50:45,0.374
2026-08-20 19:51:00,0.374
2026-08-20 19:51:15,0.374
2026-08-20 19:51:30,0.374
2026-08-20 19:51:45,0.372
2026-08-20 19:52:00,0.372
2026-08-20 19:52:15,0.372
2026-08-20 19:52:30,0.372
2026-08-20 19:52:45,0.370
2026-08-20 19:53:00,0.370
2026-08-20 19:53:15,0.370
2026-08-20 19:53:30,0.370
2026-08-20 19:53:45,0.370
2026-08-20 19:54:00,0.370
2026-08-20 19:54:15,0.370
2026-08-20 19:54:30,0.370
2026-08-20 19:54:45,0.370
2026-08-20 19:55:00,0.370
2026-08-20 19:55:15,0.370
2026-08-20 19:55:30,0.370
2026-08-20 19:55:45,0.370
2026-08-20 19:56:00,0.370
2026-08-20 19:56:15,0.370
2026-08-20 19:56:30,0.370
2026-08-20 19:56:45,0.370
2026-08-20 19:57:00,0.370
2026-08-20 19:57:15,0.370
2026-08-20 19:57:30,0.370
2026-08-20 19:57:45,0.366
2026-08-20 19:58:00,0.366
2026-08-20 19:58:15,0.366
2026-08-20 19:58:30,0.366
2026-08-20 19:58:45,0.360
2026-08-20 19:59:00,0.360
2026-08-20 19:59:15,0.360
2026-08-20 19:59:30,0.360
2026-08-20 19:59:45,0.354
2026-08-20 20:00:00,0.354
2026-08-20 20:00:15,0.354
2026-08-20 20:00:30,0.354
2026-08-20 20:00:45,0.349
2026-08-20 20:01:00,0.349
2026-08-20 20:01:15,0.349
2026-08-20 20:01:30,0.349
2026-08-20 20:01:45,0.344
2026-08-20 20:02:00,0.344
2026-08-20 20:02:15,0.344
2026-08-20 20:02:30,0.344
2026-08-20 20:02:45,0.338
2026-08-20 20:03:00,0.338
2026-08-20 20:03:15,0.338
2026-08-20 20:03:30,0.338
2026-08-20 20:03:45,0.333
2026-08-20 20:04:00,0.333
